SampleType,Time,Rank,Taxon,n_samples,mean_RA_percent,sd_RA_percent,median_RA_percent,Q1_RA_percent,Q3_RA_percent,min_RA_percent,max_RA_percent
sputum,T0,Species,Granulicatella_SGB8255,30,0.9341934666801335,1.63046846032999,0.15893437330204113,0,1.0273774863487344,0,6.139465621026912
sputum,T0,Species,Streptococcus_australis,30,0.9128674113496856,2.4045235762377697,0,0,0,0,10.436424610109077
sputum,T0,Species,Schaalia_SGB17168,30,0.863813129770384,2.684889165943033,0,0,0,0,12.394500947526211
sputum,T0,Species,Mycobacteroides_abscessus,30,0.8180248302716326,4.480506521391081,0,0,0,0,24.54074490814898
sputum,T0,Species,Bifidobacterium_longum,30,0.7761721981131086,3.6868111670091124,0,0,0,0,20.04373
sputum,T0,Species,Eubacterium_brachy,30,0.5895657205553323,1.950293589279905,0,0,0,0,9.629901925980386
sputum,T0,Species,Streptococcus_oralis,30,0.5336403417172344,1.2449593381788466,0,0,0.5514961043816188,0,6.318170631817063
sputum,T0,Species,Gemella_sanguinis,30,0.5073410151114089,0.9382685128866916,0,0,0.3946700521867631,0,3.380248985925304
sputum,T0,Species,Streptococcus_sanguinis,30,0.5035948220284695,1.7767286519654057,0,0,0,0,9.30461684802381
sputum,T0,Species,Gemella_haemolysans,30,0.4993071751000998,1.9476882957896635,0,0,0,0,10.354747929050415
sputum,T0,Species,Prevotella_histicola,30,0.48480726648760786,1.5302680621036409,0,0,0,0,7.577080757708075
sputum,T0,Species,Veillonella_atypica,30,0.4708821532947241,1.2681671375562837,0,0,0.24812142898973744,0,6.412550641255065
sputum,T0,Species,Lautropia_mirabilis,30,0.4688301033044399,2.085667381841479,0,0,0,0,11.319834494111802
sputum,T0,Species,Actinomyces_sp_ICM47,30,0.4422309012696211,1.5005040639914375,0,0,0,0,6.971751394350278
sputum,T0,Species,Streptococcus_pyogenes,30,0.4401673773500711,2.410896016525225,0,0,0,0,13.205021320502134
sputum,T0,Species,Schaalia_odontolytica,30,0.43476851899703634,1.3354387094137972,0,0,0,0,6.499309608984487
sputum,T0,Species,Veillonella_rogosae,30,0.4299176682906353,1.7177165538065478,0,0,0,0,9.280787215763835
sputum,T0,Species,Veillonella_dispar,30,0.41299529732464507,1.140022625000207,0,0,0.03448499655150034,0,4.559220455922046
sputum,T0,Species,Prevotella_nanceiensis,30,0.4031020690139944,1.9554616198541537,0,0,0,0,10.730404996876299
sputum,T0,Species,Streptococcus_intermedius,30,0.36765892338128026,1.3785717172924807,0,0,0,0,5.979286286955379
sputum,T0,Species,Oribacterium_sinus,30,0.36000247734541213,0.7096608834714391,0,0,0.30383742233777195,0,2.526981460729647
sputum,T0,Species,Fusobacterium_nucleatum,30,0.3542505588694826,0.953999221232461,0,0,0.06011025645332789,0,4.468390446839045
sputum,T0,Species,Gemella_morbillorum,30,0.32259476999422376,0.9827693547859875,0,0,0,0,4.615920923184184
sputum,T0,Species,GGB12787_SGB19830,30,0.312066067601162,1.707258782182011,0,0,0,0,9.35140036977032
sputum,T0,Species,Lactobacillus_gasseri,30,0.30918266666666666,1.6934632092293394,0,0,0,0,9.27548
sputum,T0,Species,Streptococcus_constellatus,30,0.3020939837213819,1.4541562024014494,0,0,0,0,7.934613816783674
sputum,T0,Species,Mogibacterium_diversum,30,0.24826602450528773,0.6068753062068111,0,0,0,0,2.523679242896227
sputum,T0,Species,GGB3883_SGB5266,30,0.2457104714074324,0.7110513341102792,0,0,0,0,3.385612485583891
sputum,T0,Species,Peptostreptococcus_SGB749,30,0.2447910536141509,0.7461382372710338,0,0,0,0,3.854938843518347
sputum,T0,Species,Porphyromonas_endodontalis,30,0.23102598855859557,0.7182920140699581,0,0,0,0,2.88501
sputum,T0,Species,Parvimonas_micra,30,0.22889344162539238,0.8548759806912086,0,0,0,0,4.2608908521781705
sputum,T0,Species,Granulicatella_adiacens,30,0.22576776145870242,0.7893688722808994,0,0,0,0,4.039608394151884
sputum,T0,Species,Faecalibacterium_prausnitzii,30,0.22256700000000001,1.219049664562523,0,0,0,0,6.67701
sputum,T0,Species,Lancefieldella_parvula,30,0.21172258670904223,0.4546488281951673,0,0,0.10937046725679389,0,1.8919298108070188
sputum,T0,Species,Prevotella_salivae,30,0.20605230438073888,0.712555890664621,0,0,0,0,3.4126145602594264
sputum,T0,Species,Streptococcus_infantis,30,0.204706789824871,0.5245854695913015,0,0,0.025612497438750256,0,2.2742897725710227
sputum,T0,Species,GGB30134_SGB43057,30,0.20398994546662377,1.1172989463631855,0,0,0,0,6.1196983639987135
sputum,T0,Species,Capnocytophaga_gingivalis,30,0.1884487590449958,0.7563227140694647,0,0,0,0,4.072917493707819
sputum,T0,Species,Schaalia_SGB17153,30,0.1841858926815931,0.7021004903857118,0,0,0,0,2.9163165195217675
sputum,T0,Species,Actinomyces_sp_ph3,30,0.18231225924509742,0.4492159539886504,0,0,0.08379578486641033,0,1.701100340220068
sputum,T0,Species,Parvimonas_sp_oral_taxon_110,30,0.18061613147047467,0.6184768624235145,0,0,0,0,2.7368102736810274
sputum,T0,Species,GGB1472_SGB2037,30,0.17630236859380707,0.9656478422041849,0,0,0,0,5.289071057814212
sputum,T0,Species,Scardovia_wiggsiae,30,0.1724597010107708,0.7939842540193076,0,0,0,0,4.353690435369043
sputum,T0,Species,Schaalia_SGB17154,30,0.17220362011976265,0.7883024410167926,0,0,0,0,4.2513595748640425
sputum,T0,Species,Bulleidia_extructa,30,0.16283724654046033,0.6226054783068038,0,0,0,0,2.671450534290107
sputum,T0,Species,Prevotella_pallens,30,0.1609690409231209,0.6220163137176038,0,0,0,0,3.233468531088569
sputum,T0,Species,Metamycoplasma_salivarium,30,0.15224604906084405,0.6254236680116807,0,0,0,0,3.3959406791881355
sputum,T0,Species,Shuttleworthia_satelles,30,0.1452975546014893,0.6694563351815165,0,0,0,0,3.6286003628600363
sputum,T0,Species,Haemophilus_sputorum,30,0.13886129176031203,0.7517412836601324,0,0,0,0,4.11881
sputum,T0,Species,TM7_phylum_sp_oral_taxon_352,30,0.13293952193700767,0.41133996868036543,0,0,0,0,1.5394198460580153
sputum,T0,Species,Abiotrophia_sp_HMSC24B09,30,0.13057342423458193,0.5607474024908231,0,0,0,0,3.029977599796305
sputum,T0,Species,Capnocytophaga_leadbetteri,30,0.12708547547855353,0.35974851818002757,0,0,0,0,1.42332
sputum,T0,Species,Streptococcus_anginosus,30,0.11798395890434506,0.4490083471249775,0,0,0,0,1.7785985910383342
sputum,T0,Species,Actinomyces_SGB17132,30,0.1155696938165982,0.5470850594276951,0,0,0,0,2.9822566886591875
sputum,T0,Species,Peptostreptococcus_stomatis,30,0.1108955768378317,0.5243892230381823,0,0,0,0,2.849710569942114
sputum,T0,Species,Alloprevotella_tannerae,30,0.10918411122950206,0.3268580652079008,0,0,0,0,1.2194397561120487
sputum,T0,Species,Prevotella_bivia,30,0.10775544166845222,0.5884443832989144,0,0,0,0,3.223350322335032
sputum,T0,Species,Capnocytophaga_SGB2499,30,0.10451013444253636,0.43468846810262113,0,0,0,0,2.2484004496800902
sputum,T0,Species,GGB1144_SGB1468,30,0.1034141532752997,0.5535465643608003,0,0,0,0,3.0338781043260976
sputum,T0,Species,Leptotrichia_sp_oral_taxon_215,30,0.10335956854606172,0.34741552598890124,0,0,0,0,1.7203548602216683
sputum,T0,Species,Schaalia_meyeri,30,0.09946147762309727,0.31950411599182804,0,0,0,0,1.3142178157908315
sputum,T0,Species,Abiotrophia_defectiva,30,0.09862672276975486,0.2938951809285634,0,0,0,0,1.4144497171100565
sputum,T0,Species,Filifactor_alocis,30,0.09840468249330887,0.4609724550527549,0,0,0,0,2.4996204999241
sputum,T0,Species,Streptococcus_vestibularis,30,0.09564327986773977,0.48691124803871627,0,0,0,0,2.6661902666190267
sputum,T0,Species,GGB3883_SGB5265,30,0.09395633696980174,0.27561440939836707,0,0,0,0,1.151640230328046
sputum,T0,Species,Blautia_massiliensis,30,0.09062133732782547,0.49635350645734944,0,0,0,0,2.718640119834764
sputum,T0,Species,Solobacterium_moorei,30,0.08977138767504868,0.43535173244413955,0,0,0,0,2.385430238543024
sputum,T0,Species,Actinomyces_oris,30,0.0888723749554013,0.2955795760100096,0,0,0,0,1.5698601569860158
sputum,T0,Species,Streptococcus_cristatus,30,0.08768038754911907,0.32648098339623877,0,0,0,0,1.3080950316032396
sputum,T0,Species,GGB18703_SGB19793,30,0.08701438943409476,0.33630304511609804,0,0,0,0,1.5286668872343736
sputum,T0,Species,Oribacterium_asaccharolyticum,30,0.08656327463466301,0.29061402855143853,0,0,0,0,1.4754589644030256
sputum,T0,Species,Actinomyces_graevenitzii,30,0.0845070094062356,0.2943298909013121,0,0,0,0,1.5365903073180616
sputum,T0,Species,GGB12785_SGB19823,30,0.08412546244976858,0.3598697826952387,0,0,0,0,1.9168801916880192
sputum,T0,Species,Lachnoanaerobaculum_sp_ICM7,30,0.08218219937586455,0.26558683045504833,0,0,0,0,1.3262177381383584
sputum,T0,Species,Prevotella_jejuni,30,0.08194701577638633,0.37877872333768403,0,0,0,0,2.047830514349586
sputum,T0,Species,Haemophilus_parainfluenzae,30,0.08113913823262463,0.40765036916804587,0,0,0,0,2.230519553896089
sputum,T0,Species,Prevotella_oris,30,0.0745206769136074,0.21485773888407006,0,0,0,0,0.7865510084004013
sputum,T0,Species,Parafannyhessea_umbonata,30,0.07032947771027712,0.38521041399475553,0,0,0,0,2.1098843313083133
sputum,T0,Species,Solobacterium_SGB6829,30,0.06962426522826284,0.19009170722645774,0,0,0,0,0.7894412273475327
sputum,T0,Species,Eubacterium_sulci,30,0.06527049876391824,0.23607466872196536,0,0,0,0,1.0247398975260102
sputum,T0,Species,Streptococcus_sp_F0442,30,0.06457225607894641,0.35367681243439036,0,0,0,0,1.9371676823683923
sputum,T0,Species,GGB12788_SGB19833,30,0.062101665077134736,0.23966333962245848,0,0,0,0,1.0830801083080108
sputum,T0,Species,Prevotella_pleuritidis,30,0.061942550327551776,0.3321982474500897,0,0,0,0,1.8204365173945518
sputum,T0,Species,Gemella_SGB7284,30,0.05852073995227112,0.2967914154608593,0,0,0,0,1.624840162484016
sputum,T0,Species,Prevotella_oralis,30,0.05847601169520234,0.3202863067839823,0,0,0,0,1.7542803508560703
sputum,T0,Species,GGB1188_SGB1538,30,0.057601131774174905,0.23838453450435287,0,0,0,0,1.2207202441440488
sputum,T0,Species,Schaalia_SGB17157,30,0.0561563772369221,0.15386714811628058,0,0,0,0,0.7053799294620071
sputum,T0,Species,Prevotella_veroralis,30,0.055226005522600555,0.302485289856332,0,0,0,0,1.6567801656780166
sputum,T0,Species,Actinomyces_sp_oral_taxon_448,30,0.054317578571619986,0.2462165746923637,0,0,0,0,1.32412
sputum,T0,Species,Haemophilus_parahaemolyticus,30,0.053781666666666665,0.2945743201355701,0,0,0,0,1.61345
sputum,T0,Species,Neisseria_sicca,30,0.05328700938594716,0.25100710573968765,0,0,0,0,1.377859724428055
sputum,T0,Species,Tannerella_forsythia,30,0.05264484930392275,0.18681193718980457,0,0,0,0,0.762375531165542
sputum,T0,Species,TM7_phylum_sp_oral_taxon_351,30,0.05244899564200061,0.2710077115849267,0,0,0,0,1.4847798515220147
sputum,T0,Species,Prevotella_nigrescens,30,0.04687451170174716,0.15922278822354552,0,0,0,0,0.6593419194303286
sputum,T0,Species,Tannerella_serpentiformis,30,0.04610261875809081,0.16791261225081994,0,0,0,0,0.7566597730020681
sputum,T0,Species,Capnocytophaga_sputigena,30,0.04572816981687723,0.1748705174745411,0,0,0,0,0.8638005361996839
sputum,T0,Species,Limosilactobacillus_vaginalis,30,0.044469666666666664,0.24357039558068902,0,0,0,0,1.33409
sputum,T0,Species,Prevotella_intermedia,30,0.04359034205140175,0.23875413630918754,0,0,0,0,1.3077102615420524
sputum,T0,Species,Rothia_aeria,30,0.04303035813082038,0.1437571659901014,0,0,0,0,0.5798366211659203
sputum,T0,Species,GGB1472_SGB2038,30,0.042372324858868354,0.23208278139139105,0,0,0,0,1.2711697457660507
sputum,T0,Species,GGB1431_SGB1972,30,0.039069767318385094,0.16067200983983973,0,0,0,0,0.8179319620381783
sputum,T0,Species,Mogibacterium_timidum,30,0.039000109093966825,0.15013614324715943,0,0,0,0,0.6712031730589847
sputum,T0,Species,GGB70967_SGB95921,30,0.03816728139014446,0.20905080976029256,0,0,0,0,1.1450184417043339
sputum,T0,Species,Eubacterium_nodatum,30,0.035662007132401426,0.19532885752326384,0,0,0,0,1.0698602139720428
sputum,T0,Species,Prevotella_oulorum,30,0.03448603546928456,0.12465583467311292,0,0,0,0,0.6200026936958967
sputum,T0,Species,Treponema_vincentii,30,0.03212542434017298,0.12006039771561784,0,0,0,0,0.5759162671457472
sputum,T0,Species,Treponema_denticola,30,0.030851795443391748,0.1388355166452704,0,0,0,0,0.7449238271757452
sputum,T0,Species,GGB1611_SGB2208,30,0.029775011355998575,0.1450402500542891,0,0,0,0,0.7913801582760317
sputum,T0,Species,Corynebacterium_durum,30,0.02955406089534818,0.10613112235472034,0,0,0,0,0.526151069311721
sputum,T0,Species,Prevotella_baroniae,30,0.02806369357975035,0.1468871352003473,0,0,0,0,0.8049601609920323
sputum,T0,Species,Solobacterium_SGB6834,30,0.027800962529883576,0.15227214297973127,0,0,0,0,0.8340288758965073
sputum,T0,Species,Lachnoanaerobaculum_orale,30,0.0269902551395995,0.0919850537573291,0,0,0,0,0.45760004576000457
sputum,T0,Species,Candidatus_Nanosynsacchari_sp_TM7_ANC_38_39_G1_1,30,0.025951568127718296,0.08855505265627724,0,0,0,0,0.38231173961776654
sputum,T0,Species,Oribacterium_SGB5287,30,0.02515500251550025,0.13777962311838685,0,0,0,0,0.7546500754650075
sputum,T0,Species,Lancefieldella_rimae,30,0.023818687033854966,0.09274854711228567,0,0,0,0,0.44092899263927465
sputum,T0,Species,Actinomyces_naeslundii,30,0.023685638363109718,0.07452917736426645,0,0,0,0,0.3411261196211445
sputum,T0,Species,Lactobacillus_amylovorus,30,0.022637718531081884,0.12399189089926262,0,0,0,0,0.6791315559324566
sputum,T0,Species,Parvimonas_sp_oral_taxon_393,30,0.022259078788213628,0.10707761242191333,0,0,0,0,0.5832923467504054
sputum,T0,Species,Eggerthia_catenaformis,30,0.022124224620992443,0.12117936892228745,0,0,0,0,0.6637267386297733
sputum,T0,Species,Aggregatibacter_aphrophilus,30,0.021993085057645394,0.12046108795202189,0,0,0,0,0.6597925517293618
sputum,T0,Species,Prevotella_denticola,30,0.021709834367207616,0.11890966002620504,0,0,0,0,0.6512950310162284
sputum,T0,Species,Streptococcus_gordonii,30,0.021053350492214865,0.07562382820775258,0,0,0,0,0.38463053218639176
sputum,T0,Species,Candidatus_Nanosynbacter_sp_HMT_352,30,0.02073163417227625,0.11355183690100645,0,0,0,0,0.6219490251682875
sputum,T0,Species,Fusobacterium_periodonticum,30,0.02049253055947294,0.0912260506712819,0,0,0,0,0.48762
sputum,T0,Species,TM7_phylum_sp_oral_taxon_348,30,0.018884337110200756,0.10343377418788875,0,0,0,0,0.5665301133060227
sputum,T0,Species,Catonella_massiliensis,30,0.01876330985198495,0.05663343703951837,0,0,0,0,0.2826723349927893
sputum,T0,Species,GGB49400_SGB69312,30,0.01874933708320075,0.10269434858737166,0,0,0,0,0.5624801124960225
sputum,T0,Species,Campylobacter_showae,30,0.01838221360444753,0.09131306190905891,0,0,0,0,0.49921000000000004
sputum,T0,Species,Mogibacterium_SGB3923,30,0.01788410880742602,0.07819794538222816,0,0,0,0,0.41799004179900423
sputum,T0,Species,GGB1022_SGB1315,30,0.017400009575420154,0.06635505887342213,0,0,0,0,0.2772402383105948
sputum,T0,Species,Granulicatella_SGB8245,30,0.016364336606200656,0.08963116297823634,0,0,0,0,0.4909300981860197
sputum,T0,Species,Prevotella_shahii,30,0.016171331799433794,0.06584757249941081,0,0,0,0,0.33175
sputum,T0,Species,Slackia_exigua,30,0.015937171286541294,0.049594019333645545,0,0,0,0,0.19438729515949543
sputum,T0,Species,Schaalia_SGB17158,30,0.015738001475200464,0.0625610649213672,0,0,0,0,0.3049000609800122
sputum,T0,Species,Prevotella_maculosa,30,0.01466132258599564,0.07379017932078494,0,0,0,0,0.4038000807600161
sputum,T0,Species,GGB49401_SGB69314,30,0.01348630159825122,0.053561375244756654,0,0,0,0,0.2606300521260104
sputum,T0,Species,Porphyromonas_catoniae,30,0.012751896772789857,0.04546502584657959,0,0,0,0,0.21310269293865633
sputum,T0,Species,Prevotellaceae_bacterium_Marseille_P2826,30,0.012402996279101115,0.06793400842716323,0,0,0,0,0.3720898883730335
sputum,T0,Species,Catonella_morbi,30,0.011720382940867084,0.06098948462446452,0,0,0,0,0.3342000334200034
sputum,T0,Species,Anaerostipes_hadrus,30,0.010505703610575694,0.057542108499757764,0,0,0,0,0.3151711083172708
sputum,T0,Species,Oribacterium_SGB96486,30,0.01035521085559984,0.05671782573334403,0,0,0,0,0.31065632566799517
sputum,T0,Species,Campylobacter_concisus,30,0.009820311225286217,0.02859803781551969,0,0,0,0,0.13046127191912443
sputum,T0,Species,GGB2964_SGB3946,30,0.009446243667838626,0.03697213320554291,0,0,0,0,0.17458728827515446
sputum,T0,Species,GGB1203_SGB1568,30,0.00942001655384498,0.05046988769887995,0,0,0,0,0.2765771095560224
sputum,T0,Species,Eubacterium_saphenum,30,0.009336678360345341,0.05113909350131491,0,0,0,0,0.2801003508103602
sputum,T0,Species,Kingella_denitrificans,30,0.008910260151076618,0.047311817169191764,0,0,0,0,0.25929005185801035
sputum,T0,Species,Candidatus_Nanogingivalis_gingivitcus,30,0.00858966752563342,0.04704754665259008,0,0,0,0,0.2576900257690026
sputum,T0,Species,Alloscardovia_omnicolens,30,0.008474190781469307,0.03263691454490292,0,0,0,0,0.14620311566242802
sputum,T0,Species,GGB4333_SGB5935,30,0.008375001675000335,0.04587177336541234,0,0,0,0,0.25125005025001007
sputum,T0,Species,Veillonella_tobetsuensis,30,0.008231021143326174,0.031668882445408754,0,0,0,0,0.14121
sputum,T0,Species,GGB49528_SGB69474,30,0.007776829870707194,0.04259545146066314,0,0,0,0,0.2333048961212158
sputum,T0,Species,GGB96534_SGB136060,30,0.007773334888000311,0.042576308651996644,0,0,0,0,0.23320004664000935
sputum,T0,Species,Oribacterium_sp_oral_taxon_078,30,0.007761833000567796,0.0388276519856349,0,0,0,0,0.21238756107965504
sputum,T0,Species,GGB12763_SGB19797,30,0.007596668186000303,0.04160866527354217,0,0,0,0,0.2279000455800091
sputum,T0,Species,Oribacterium_parvum,30,0.00738648211890497,0.03589918718107036,0,0,0,0,0.1958223691506058
sputum,T0,Species,Leptotrichia_hongkongensis,30,0.007227405524722794,0.032573395438894016,0,0,0,0,0.17485990739861285
sputum,T0,Species,Dialister_invisus,30,0.006643376959874158,0.03638727418933169,0,0,0,0,0.19930130879622474
sputum,T0,Species,Leptotrichia_sp_oral_taxon_212,30,0.006572455114598346,0.026109738698420155,0,0,0,0,0.12710897052042716
sputum,T0,Species,Cardiobacterium_hominis,30,0.0061276532044169975,0.021915520384404447,0,0,0,0,0.10872314367621413
sputum,T0,Species,GGB3887_SGB5270,30,0.005876892055076931,0.030514557435996452,0,0,0,0,0.16720117318804095
sputum,T0,Species,Arachnia_SGB15899,30,0.005546702585870642,0.021576344050489377,0,0,0,0,0.10021432779879821
sputum,T0,Species,Solobacterium_SGB6833,30,0.005501794658351401,0.028520739838555065,0,0,0,0,0.15627057300182434
sputum,T0,Species,GGB1025_SGB1320,30,0.005461309552183656,0.029912824352494254,0,0,0,0,0.16383928656550967
sputum,T0,Species,Bacteroidota_unclassified_SGB1343,30,0.0051407272426350166,0.023281796398547876,0,0,0,0,0.12517257266517226
sputum,T0,Species,GGB49400_SGB97338,30,0.004959200913335948,0.027162662074343213,0,0,0,0,0.14877602740007845
sputum,T0,Species,Alloprevotella_sp_Lung230,30,0.004824081676054119,0.0264225835322217,0,0,0,0,0.14472245028162356
sputum,T0,Species,Neisseria_cinerea,30,0.004495251516625048,0.01902193920574987,0,0,0,0,0.09909998018000396
sputum,T0,Species,Atopobium_sp_oral_taxon_199,30,0.004339256095582087,0.023767084463421025,0,0,0,0,0.13017768286746262
sputum,T0,Species,GGB71270_SGB97344,30,0.004228010018659728,0.01622590703376476,0,0,0,0,0.07139425999416396
sputum,T0,Species,Solobacterium_SGB6828,30,0.0041049995895000415,0.022484008737186197,0,0,0,0,0.12314998768500124
sputum,T0,Species,Megasphaera_micronuciformis,30,0.0039768630514917915,0.021782176014108832,0,0,0,0,0.11930589154475375
sputum,T0,Species,Leptotrichia_wadei,30,0.0038858619066386535,0.01588790250297903,0,0,0,0,0.08493177204723343
sputum,T0,Species,Corynebacterium_matruchotii,30,0.003636630011419104,0.015848959011484733,0,0,0,0,0.08396001679200336
sputum,T0,Species,Neisseria_elongata,30,0.0035303599108849346,0.019336577593036065,0,0,0,0,0.10591079732654804
sputum,T0,Species,Neisseria_bacilliformis,30,0.003288180833726877,0.018010108157883543,0,0,0,0,0.09864542501180631
sputum,T0,Species,Aggregatibacter_segnis,30,0.0031809124303268876,0.017422574915386166,0,0,0,0,0.09542737290980663
sputum,T0,Species,Campylobacter_rectus,30,0.0031409195717928325,0.015795010900660624,0,0,0,0,0.08643001728600345
sputum,T0,Species,Selenomonas_SGB5896,30,0.0031057778123195316,0.0166137568416653,0,0,0,0,0.0910458120890587
sputum,T0,Species,GGB1088_SGB1395,30,0.002943200165109299,0.016120571216832923,0,0,0,0,0.08829600495327897
sputum,T0,Species,Eubacterium_infirmum,30,0.002853596354437163,0.010937865915520536,0,0,0,0,0.047774121776568805
sputum,T0,Species,GGB4533_SGB6246,30,0.0028202394286500625,0.013436624965115666,0,0,0,0,0.07308644900079765
sputum,T0,Species,Capnocytophaga_SGB2480,30,0.0027170141320228547,0.014392561634944564,0,0,0,0,0.07887816732707364
sputum,T0,Species,Prevotella_loescheii,30,0.0025932996418367403,0.01224627000630322,0,0,0,0,0.06650907149287029
sputum,T0,Species,Arachnia_rubra,30,0.0025684163252718026,0.009892000839882077,0,0,0,0,0.04431669052268104
sputum,T0,Species,Eikenella_corrodens,30,0.0024546813149799317,0.013444843277009524,0,0,0,0,0.07364043944939795
sputum,T0,Species,Catonella_SGB69305,30,0.0023724221271574615,0.01299429114968531,0,0,0,0,0.07117266381472384
sputum,T0,Species,Candidatus_Saccharibacteria_unclassified_SGB19846,30,0.0022211867834435544,0.012165941057243772,0,0,0,0,0.06663560350330663
sputum,T0,Species,Treponema_sp_Marseille_Q4130,30,0.002157876735244977,0.011819177642092768,0,0,0,0,0.0647363020573493
sputum,T0,Species,Haemophilus_haemolyticus,30,0.0020422590352735166,0.00831317474559904,0,0,0,0,0.04186803280358363
sputum,T0,Species,Dialister_pneumosintes,30,0.0020382403082500325,0.008241411159473345,0,0,0,0,0.04117659916141962
sputum,T0,Species,Schaalia_georgiae,30,0.0020111532043126513,0.011015539766008352,0,0,0,0,0.06033459612937954
sputum,T0,Species,Actinomyces_gerencseriae,30,0.001952570369722896,0.010694668366134323,0,0,0,0,0.05857711109168688
sputum,T0,Species,Selenomonas_SGB69112,30,0.0017235708375064698,0.006559437015768883,0,0,0,0,0.02603755108421471
sputum,T0,Species,Selenomonas_SGB5880,30,0.0016334003140892688,0.00894650197462716,0,0,0,0,0.049002009422678065
sputum,T0,Species,Prevotella_micans,30,0.0016206164203885214,0.0065934348140726205,0,0,0,0,0.0331873404797342
sputum,T0,Species,GGB1843_SGB2524,30,0.0014824074719721923,0.005885780009484929,0,0,0,0,0.028626197362219805
sputum,T0,Species,Actinobaculum_sp_oral_taxon_183,30,0.0013604769048591772,0.0074516388975618105,0,0,0,0,0.040814307145775316
sputum,T0,Species,GGB74353_SGB98242,30,0.0011905427352824718,0.006520871117881114,0,0,0,0,0.03571628205847415
sputum,T0,Species,Arachnia_propionica,30,0.0011835542566585925,0.005019430242539513,0,0,0,0,0.026188639388378426
sputum,T0,Species,Actinomyces_massiliensis,30,0.001152971636662712,0.006315085735638178,0,0,0,0,0.03458914909988136
sputum,T0,Species,GGB4733_SGB6557,30,0.0011383582265148218,0.006235044791837434,0,0,0,0,0.03415074679544465
sputum,T0,Species,SR1_bacterium_human_oral_taxon_HOT_345,30,0.0010851497756825524,0.0059436101041300485,0,0,0,0,0.03255449327047657
sputum,T0,Species,Treponema_maltophilum,30,0.001044754345763999,0.005722355222264941,0,0,0,0,0.03134263037291997
sputum,T0,Species,Treponema_SGB69454,30,9.680001936000388e-4,0.0053019554170410915,0,0,0,0,0.029040005808001163
sputum,T0,Species,Selenomonas_noxia,30,9.029279374654842e-4,0.004945539991514597,0,0,0,0,0.027087838123964526
sputum,T0,Species,Leptotrichia_sp_oral_taxon_221,30,8.957857677973545e-4,0.004906420717146959,0,0,0,0,0.026873573033920635
sputum,T0,Species,Catonella_SGB4505,30,7.510429186493446e-4,0.004113631481987634,0,0,0,0,0.022531287559480338
sputum,T0,Species,Aggregatibacter_sp_2125159857,30,7.322557031563165e-4,0.004010729664805214,0,0,0,0,0.021967671094689493
sputum,T0,Species,Selenomonas_infelix,30,6.831572849540251e-4,0.003365001099524094,0,0,0,0,0.018382410339919473
