taxon,lfc_(Intercept),lfc_Elastase,lfc_Age,lfc_Sexmale,se_(Intercept),se_Elastase,se_Age,se_Sexmale,W_(Intercept),W_Elastase,W_Age,W_Sexmale,p_(Intercept),p_Elastase,p_Age,p_Sexmale,q_(Intercept),q_Elastase,q_Age,q_Sexmale,diff_(Intercept),diff_Elastase,diff_Age,diff_Sexmale,passed_ss_(Intercept),passed_ss_Elastase,passed_ss_Age,passed_ss_Sexmale
Abiotrophia_defectiva,1.7191272820131933,0.0012923510336002569,-0.09107470059118626,-0.4432760131529848,0.340146569968975,5.927569764798583e-4,0.012320750536675204,0.25568620796703,5.054077958716432,2.1802375760720727,-7.391976675453659,-1.7336719750255123,0.036990070280125784,0.16103966252903434,0.01781361854275957,0.22511357164917017,0.16733603221961663,0.546384569294938,0.12237572255530456,0.668305915833474,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Abiotrophia_sp_HMSC24B09,1.6016080282102032,0.0025174900433327352,-0.1845293211919257,1.6343876990892543,0.2689065871298116,2.9430859997405814e-4,0.008924892293877764,0.16756792837984325,5.956001469897222,8.553912605865543,-20.675803708971124,9.753583008942032,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Mogibacterium_diversum,-1.7033815966930885,5.298726184938198e-4,0.03851042979474079,1.3345637220418198,0.3279855577043621,4.75529580521242e-4,0.010463059803485374,0.26109324196305345,-5.193465250773248,1.1142789853640878,3.6806087815643083,5.111444907603813,0.013866604931119431,0.3463928654644203,0.034742524615990034,0.014488240473345251,0.10133288218894969,0.9140922838644424,0.19414940226582664,0.11724902813514795,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Actinomyces_SGB17132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Rothia_aeria,-10.683119093333357,-0.039088334288136836,1.503862564682376,-15.051725978732447,0.2689065871298116,2.9430859997405814e-4,0.008924892293877764,0.16756792837984325,-39.72799330563146,-132.81410835966832,168.50204071526838,-89.82462291121229,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Scardovia_wiggsiae,-0.8066310831403368,-0.0033103467019983124,0.026335811098445613,0.350717787822466,0.26744222928606276,6.753267337158809e-4,0.009125360098454634,0.2943060842806157,-3.0160946732071414,-4.901844598663586,2.8860023948978784,1.1916769871738795,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Granulicatella_SGB8255,-0.28657172445910983,-0.0016077742686307181,-0.0018119975897203716,0.558145867619326,0.42953514965937223,0.001138810574964325,0.013686576958675407,0.3663983332135441,-0.6671671100406229,-1.4118013161943848,-0.13239231366553011,1.5233308042753233,0.521401779818021,0.1916345731765823,0.8975866555729325,0.16200918459889543,1,0.587267240379849,1,0.530719742651554,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Granulicatella_adiacens,-8.468032944745053,-0.008384992860658263,0.2326157206631235,4.284827101660096,0.2680664026710242,3.368646791406239e-4,0.008857667620631822,0.19174412564988022,-31.589310933295774,-24.891279436149947,26.26150930763091,22.34658864847875,0.0010006160643403902,0.0016101104914532766,0.0014468293627771186,0.0019965279397093417,0.03168617537077902,0.02549341611467688,0.08259570202992493,0.04498742924590301,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
Actinomyces_naeslundii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Gemella_haemolysans,-2.605945407078314,0.006892717988558959,0.08737365953328126,0.696881094495093,0.35376946119908226,6.0906377646217e-4,0.011236686675898694,0.3587799497421893,-7.366224880592022,11.316906791922927,7.775749387111325,1.9423635434361788,0.005171867970153925,0.001479832959718679,0.004425594768950664,0.14737038148140882,0.04913274571646229,0.02549341611467688,0.08259570202992493,0.50000665145478,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
Rothia_mucilaginosa,0.8262631259826962,-0.002726981633281816,-0.021328360733403596,0.18783748171048897,0.4115258962440781,9.054876930065467e-4,0.014681418885198232,0.39263060188615967,2.007803478526745,-3.0116164519334885,-1.4527451944652838,0.47840764527302704,0.06986321428839755,0.01183164065744499,0.17421765030599415,0.6417272745985187,0.2654802142959107,0.07564204149855888,0.5015356599718014,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Parvimonas_micra,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Streptococcus_infantis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Veillonella_atypica,2.6477716213268248,5.803156039547598e-4,0.006733173175273088,-3.5345495187299596,0.38425343495131764,6.922156077075606e-4,0.011040180790803152,0.3214994030331559,6.890690831852368,0.8383451593595458,0.6098788872082649,-10.993953597996091,0.002325180835770633,0.4490113014772749,0.5748883602657564,3.89003123633598e-4,0.04913274571646229,1,1,0.018477648372595905,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
Veillonella_parvula,5.4384788289046115,-0.007730266050053618,-0.0706507574657802,-4.183755029479583,0.2707465518326441,9.363239286855828e-4,0.009619944777535064,0.38954605567370254,20.086973562885056,-8.255974041916682,-7.344195741202911,-10.74007801784558,2.696906333389948e-4,0.003721267303831654,0.005216570654521574,0.0017260673473211358,0.012810305083602253,0.03213821762400065,0.08259570202992493,0.04498742924590301,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
Streptococcus_gordonii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Veillonella_rogosae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Porphyromonas_bobii,0.14216947195506027,-0.01954129818045568,-0.04582193142947904,1.171576412226137,0.6122184359618873,0.0010778788571058054,0.013756538413200932,0.6025413378036759,0.23222017437565504,-18.129401139684376,-3.3309201815994487,1.9443917599025677,0.8240849987883457,1.8129039143043e-6,0.015788647250311334,0.09983217806949007,1,8.611293592945425e-5,0.12237572255530456,0.39516903819173155,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
Prevotella_histicola,15.064635423864392,0.0073574281841676855,-0.7545715947117484,-3.474060010064477,0.26678209714504886,2.933080738679724e-4,0.008852624210989667,0.1669794044466532,56.46793988456347,25.08430159164151,-85.23705250868116,-20.805320402100094,0.011272825520610963,0.025365778633687185,0.007468472313740164,0.030575362311823725,0.09637736035330331,0.1330684902971794,0.08499882255485655,0.17086231880136787,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Rothia_SGB49305,1.5281552435141335,-0.0016391555541841005,-0.025394274930251048,-1.0311391143854585,0.30561198659710526,5.574508183639825e-4,0.01058196526800818,0.25866657654567665,5.000311867769548,-2.940448735898758,-2.399769257136388,-3.986363944486561,0.004103619974189653,0.0322398927374873,0.061638371743180195,0.010464245486239594,0.04913274571646229,0.14584713381244255,0.281293633739539,0.10619832260826244,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
Streptococcus_oralis,0.14935332952647884,-0.004028165395497765,0.002351862989459184,0.4794577871642104,0.3483729176206029,0.001008130259092961,0.010678735855630648,0.3783977286191902,0.42871682031590286,-3.995679486023961,0.22023795899203757,1.2670736394581388,0.6859716136147387,0.010367799257528008,0.83439580058237794,0.2609387929923048,1,0.07564204149855888,1,0.7511874343717866,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Streptococcus_intermedius,-6.7849426004421876,-0.027476295152330212,0.7149876112618617,-3.1459842804436446,0.2689065871298116,2.9430859997405814e-4,0.008924892293877764,0.16756792837984325,-25.231596863660442,-93.35879126451661,80.11162350410929,-18.774381893128872,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Tannerella_serpentiformis,5.819039949703207,-0.0039005902914812252,-0.07066455387915711,-3.7752972670184355,0.27757430573624015,3.9168264838191806e-4,0.00917931065983765,0.22114949387322255,20.963899861944146,-9.958547583343227,-7.698241893951428,-17.07124534131959,0.030344429325539376,0.06371339308274407,0.08223628696934697,0.03724936830324797,0.16733603221961663,0.24211089371442746,0.300478740849537,0.17693449944042788,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Prevotella_salivae,3.245734575850289,0.0022516026105368877,-0.0325642993855929,-3.528047028074643,0.5552593858344975,7.241616100054399e-4,0.009562510025881502,0.4341941742967849,5.845438471917562,3.1092543148206566,-3.405413358778782,-8.125505216159615,0.028041019870618713,0.08973458810224046,0.07647035752034272,0.014810403553913425,0.16733603221961663,0.3157328099893646,0.300478740849537,0.11724902813514795,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Gemella_morbillorum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Prevotella_oris,0.9162772477286762,0.0012537237106742718,-0.004113807363108387,-0.9054834325583682,0.2689065871298116,2.9430859997405814e-4,0.008924892293877764,0.16756792837984325,3.4074183808905874,4.2598949224887805,-0.4609363595267528,-5.4036798169743845,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Prevotella_melaninogenica,0.8880722725664508,-0.003391499959801512,-0.005852671533235498,0.12431790757973611,0.5425281359509274,0.002281975271978774,0.019004724141713964,0.5167565575879625,1.6369146846363347,-1.4862124061759152,-0.30795877328149773,0.24057344944011605,0.1769896234678411,0.21141660077171606,0.773483622815848,0.8217128864003411,0.6005005081944609,0.627643033541032,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Prevotella_nigrescens,-0.009041872927791912,-3.7467586711334146e-4,0.017118795934478334,NA,0.27109502785574097,2.966635090615298e-4,0.008998165438776908,NA,-0.033353149260278596,-1.2629658035752265,1.9024762381791946,NA,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
GGB1144_SGB1468,-2.7979614384939393,-0.005021849892353834,0.12636376211594513,NA,0.27109502785574097,2.966635090615298e-4,0.008998165438776908,NA,-10.320961843619026,-16.92776407937746,14.043280597108177,NA,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Capnocytophaga_gingivalis,-2.566951169234779,0.008466580059628012,0.0719699415957361,0.9810333097418507,0.2707664462133738,3.565440271665123e-4,0.008934046534499564,0.20227767280777953,-9.480314880714312,23.74624005599727,8.055693611827314,4.849933737739346,0.06690435118190032,0.02679345616472875,0.07862509037847726,0.12944949176137513,0.2648297234283554,0.1330684902971794,0.300478740849537,0.4554704339752088,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Fusobacterium_nucleatum,0.04820407867869937,-4.647226352151483e-4,-0.02959854781116553,1.047946319602122,0.3030295382460557,4.603378154173778e-4,0.010102057615728176,0.2350786211152839,0.15907386110841226,-1.0095252218065007,-2.929952385648912,4.457854630209877,0.8813194050747701,0.369831001273229,0.04281584715689083,0.011178770800869731,1,0.9495660843501825,0.21407923578445415,0.10619832260826244,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Peptostreptococcus_stomatis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
Metamycoplasma_salivarium,-4.804116997427763,-0.0016527740355726385,0.0675940688561105,4.380722419112695,0.2718077748095859,7.218880912407665e-4,0.009211006121773882,0.19300793916300021,-17.674685725208825,-2.2895155850706503,7.338402337647458,22.697109964026204,0.03598037292269775,0.26216039939535934,0.0862207511092627,0.028030367208014592,0.16733603221961663,0.7325069983105629,0.30336930945851687,0.17086231880136787,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Alloprevotella_tannerae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Corynebacterium_durum,2.6367470103339725,-0.01696662095854697,-0.058980697323824285,NA,0.27109502785574097,2.966635090615298e-4,0.008998165438776908,NA,9.726283182652383,-57.191465887461035,-6.554746934264119,NA,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Candidatus_Nanosynsacchari_sp_TM7_ANC_38_39_G1_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Neisseria_subflava,-5.410486793417079,0.016381402996822007,0.10414047866674142,2.0503425108786435,0.2897374123794544,5.084083274944456e-4,0.010204205270940873,0.23411640295664674,-18.67375962594447,32.22095727179247,10.205643252131404,8.757790932138668,0.03405914402637228,0.0197516009387876,0.06218069798452967,0.07237835119712906,0.16733603221961663,0.11037659348146012,0.281293633739539,0.32742587446320287,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Lachnoanaerobaculum_sp_ICM7,15.875040546042415,-0.0110229913557709,-0.2791238508029838,-11.939620136753172,0.2748546093951167,3.042561243390107e-4,0.008855640806824789,0.17469076155486837,57.75795640094681,-36.22931627002773,-31.519328402284682,-68.34717549160763,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Prevotella_nanceiensis,-1.2190298906794372,1.3060158947782427e-4,0.08361825542117032,-1.3390737033285414,0.33122588785249474,5.538750691447817e-4,0.010809570563831689,0.2810144190282584,-3.6803581343928933,0.23579611496051162,7.73557607375755,-4.765142329560982,0.034748581802536795,0.828771590281051,0.004492242823740784,0.017552628002527906,0.16733603221961663,1,0.08259570202992493,0.12826920463385777,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Solobacterium_SGB6829,-0.04416711599675415,0.0033632863643216814,0.01559459138050902,-0.57687373621212,0.3308970670281683,5.750845549489913e-4,0.010570990721880688,0.2985042121626376,-0.13347690384029404,5.848333667420432,1.4752251506786473,-1.9325480603195475,0.9060351695644768,0.028014419009932505,0.27812330214528347,0.19300032313100127,1,0.1330684902971794,0.7771092265824097,0.6111676899148373,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Prevotella_pallens,-1.3261314617028463,0.005055347937798105,0.03032740185622704,-0.009241630664482258,0.28264240137920427,5.574861426642339e-4,0.00912337217842279,0.312732218311,-4.691905585403146,9.068114076591264,3.3241438870544813,-0.029551258627570687,0.04254756085987166,0.01194348023661456,0.0798138757462678,0.979108665114052,0.17573992529077423,0.07564204149855888,0.300478740849537,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Peptostreptococcus_SGB749,4.0116126793195725,0.003740465085430584,-0.08367056864129559,-3.0468120285943265,0.28576092484044796,3.9838672419514903e-4,0.009499894767603686,0.21407118016519147,14.038352799842807,9.389030452727447,-8.807525839825823,-14.232705337744227,0.005035903798964817,0.011154354235513007,0.012647128869323333,0.004900311177566711,0.04913274571646229,0.07564204149855888,0.10922520387142878,0.07758826031147294,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
Eubacterium_sulci,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Schaalia_meyeri,-4.344823893879267,-0.012927682756251193,0.1354690328556084,3.183339591565922,0.26800720549887525,3.179141952573241e-4,0.008877655533868604,0.18014182648007906,-16.211593586790716,-40.664062659383134,15.259550490418189,17.671296298963366,0.0392197209075132,0.015652432260477713,0.04165986307514788,0.03598725941307138,0.16935788573698884,0.09293631654658642,0.21407923578445415,0.17693449944042788,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Schaalia_SGB17168,-2.2324327951641254,0.004225606621566716,0.0751547795151493,-0.10054333349901817,0.4477377352096125,5.555994793556582e-4,0.0090541481649087,0.33535224658571516,-4.986027800669943,7.605490607131691,8.30059086137201,-0.2998141044906331,0.12600895262223322,0.08322786278334976,0.07632786616008416,0.8145614205702025,0.46041732688892906,0.304101806323778,0.300478740849537,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Porphyromonas_endodontalis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
Capnocytophaga_leadbetteri,29.03495912591924,-1.5825569784916549,-0.09458566901946573,-0.8997453877450208,0.2689065871298116,2.9430859997405814e-4,0.008924892293877764,0.16756792837984325,107.97414609967493,-5377.2026323089085,-10.597961959087053,-5.3694367200475055,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Oribacterium_sinus,-0.596099710424467,-0.001669771931399534,0.039214953560924276,0.04031563737041321,0.4471829989534632,7.379167795582414e-4,0.01084435582476455,0.37687100117992894,-1.3330106730790565,-2.2628187590464517,3.6161625636971113,0.1069746338778806,0.22427592663906587,0.05808939821439041,0.0085537425592469,0.9178104629915425,0.6658191572097268,0.23993447088552558,0.08499882255485655,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Capnocytophaga_SGB2499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Lautropia_mirabilis,0.2582779164661901,0.06948921520215219,0.03499681540136581,-3.9119395651045763,0.26867523094886275,3.267192562902524e-4,0.008893588771060399,0.18542492051269124,0.9613015518923975,212.68784702551793,3.9350611212478035,-21.097161882492635,0.5125595173715991,0.002993189739073756,0.15842782844093328,0.03015304359556137,1,0.028435302521200682,0.4703326156840207,0.17086231880136787,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
GGB12785_SGB19823,-9.794049454527364,0.6243187820228786,-0.03904924725858812,NA,0.27109502785574097,2.966635090615298e-4,0.008998165438776908,NA,-36.12773547340424,2104.46773180112,-4.33968985392382,NA,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Treponema_vincentii,3.4341823119647876,6.852413261313866e-4,-0.0937302150067598,NA,0.27109502785574097,2.966635090615298e-4,0.008998165438776908,NA,12.667817403837574,2.309826807817012,-10.416591653542687,NA,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Leptotrichia_wadei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Leptotrichia_sp_oral_taxon_215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Catonella_massiliensis,1.6224845560774037,0.0013556006673906126,-0.02588653265309622,-1.0450858804334318,0.3034542209602995,6.707939440959829e-4,0.010298678203414399,0.3409294513201713,5.346719353393575,2.020889841540731,-2.513578164284603,-3.0654021715829356,0.033245834851688465,0.18069012425674072,0.1284727432014674,0.09197441817106825,0.16733603221961663,0.587267240379849,0.4068303534713134,0.37989433592397753,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
TM7_phylum_sp_oral_taxon_352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
