taxon,lfc_(Intercept),lfc_ppFEV1,lfc_Age,lfc_Sexmale,se_(Intercept),se_ppFEV1,se_Age,se_Sexmale,W_(Intercept),W_ppFEV1,W_Age,W_Sexmale,p_(Intercept),p_ppFEV1,p_Age,p_Sexmale,q_(Intercept),q_ppFEV1,q_Age,q_Sexmale,diff_(Intercept),diff_ppFEV1,diff_Age,diff_Sexmale,passed_ss_(Intercept),passed_ss_ppFEV1,passed_ss_Age,passed_ss_Sexmale
Veillonella_atypica,-5.1946386572492065,0.056073799226604146,0.08149713482692962,-3.3055500873604617,2.071713595687008,0.0204850245600341,0.023490627246050038,0.27753584866360875,-2.507411578542349,2.7373069074080134,3.4693469005019186,-11.910353575141208,0.04606415281443903,0.03385634639678123,0.013314411339903633,2.1208231946973473e-5,0.36467454311430897,0.26802940897451805,0.23834694799906483,6.7159401165416e-4,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
Veillonella_parvula,11.187032090680825,-0.0727177212398743,-0.09639389383284809,-4.756506296080029,2.1244428419997874,0.02111771062504845,0.023916540140570652,0.30927941499260764,5.265866357764755,-3.4434471866292786,-4.03042803291313,-15.379317424645667,0.0032829458675681443,0.01836693903643941,0.010016957871470665,2.1093274910592045e-5,0.09638152704202622,0.26802940897451805,0.23834694799906483,6.7159401165416e-4,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
Streptococcus_gordonii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Veillonella_rogosae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Porphyromonas_bobii,0.6926884560941365,-0.004215321152513676,-0.004611644468225503,-2.211690867204171,2.220539537313788,0.021643966938814704,0.02584581188748207,0.43961208253586914,0.3119460133243516,-0.1947573272695325,-0.17842908121060286,-5.031005641260356,0.7641679284301903,0.8511148854224964,0.8634401525140878,0.0015116569510993155,1,1,1,0.01795092629430437,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
Prevotella_histicola,26.764686606314463,-0.055752847280524445,-1.2430779290856162,-2.3710833009797687,2.1662194748243135,0.02143702483345619,0.024110010129601556,0.23161826222946524,12.355482404886585,-2.6007735548037654,-51.558581784227535,-10.237030872076598,0.05141321971161064,0.2336866775719147,0.012345955610905953,0.06199125131958209,0.3757119902002316,0.7404298961443802,0.23834694799906483,0.1963056291786766,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Rothia_SGB49305,0.6005248744858047,-0.0030693236111887677,-0.038711957324122706,-0.8776738490840756,2.0641432478222286,0.020601816078934177,0.023047801584696614,0.26036959593558634,0.290931782529816,-0.14898315757353162,-1.679637738196551,-3.3708768718956192,0.7795346743396021,0.8857682102627119,0.1369191303061818,0.011906047138209712,1,1,0.630986612561611,0.05953023569104856,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Streptococcus_oralis,1.0793839472222129,-0.021553505685339123,-0.023129861235794125,0.40302758063925204,2.0129604711904268,0.019957277031026018,0.022560516576989754,0.268515382811222,0.5362171600835687,-1.079982286753427,-1.0252363307755579,1.5009478280899755,0.6048063928617913,0.3082401152434925,0.3320172249890574,0.16760977321101456,1,0.8873579075191451,1,0.4082802167960611,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Streptococcus_intermedius,-432.0003908193411,4.914789457475603,-1.705147068292251,68.20299325992443,2.18495189940263,0.0216055408868802,0.024319017647572858,0.2293533897097244,-197.71620187037107,227.4781956724847,-70.1157872823219,297.3707663368041,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Tannerella_serpentiformis,41.020460199480816,-0.4705293590400103,0.0018857587168136535,-4.502569301095338,2.1652713715929064,0.021411656382101962,0.02412037473742532,0.23200050046147302,18.944720157318503,-21.97538343802895,0.07818115337518779,-19.407584432530367,0.03357291573378132,0.028949706070981792,0.9503293679908893,0.032773644323551065,0.3189426994709226,0.26802940897451805,1,0.12972900878072297,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Prevotella_salivae,-1.227582497791978,0.03463108432583391,0.011414153354348372,-3.706687346582576,2.1431092214376495,0.021136004433998913,0.024014061552966044,0.27275199877626494,-0.5728044494944061,1.6384877489014482,0.4753112391743069,-13.589954842542237,0.6068923025325774,0.19984773796660996,0.6670284683088301,8.618176675895856e-4,1,0.7031679669195535,1,0.013645446403501772,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
Gemella_morbillorum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Prevotella_oris,-14.987020679821489,0.12077638537187925,0.07516586988465009,2.417210179435115,2.18495189940263,0.0216055408868802,0.024319017647572858,0.2293533897097244,-6.859199364488971,5.590065345006928,3.0908267337908675,10.53923895563261,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Prevotella_melaninogenica,0.5069902196180558,-0.009858039889762325,-0.046814773591430596,0.26642764067308694,2.1386519710868273,0.021014936921853956,0.024273460487305224,0.41105822833929623,0.23706064683372108,-0.4690968108265271,-1.9286402783778709,0.6481506081254549,0.8193979830235905,0.653259754201431,0.09511250998868309,0.5375596446815881,1,1,0.630986612561611,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Prevotella_nigrescens,-42.17303763585189,0.5275516961468611,-0.08209958569411673,NA,2.2054283869815365,0.021804176655795916,0.024539934398063613,NA,-19.12237907374181,24.19498357928728,-3.345550332872732,NA,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
GGB1144_SGB1468,96.56413613563923,-1.2917638241744724,0.33051953967508046,NA,2.2054283869815365,0.021804176655795916,0.024539934398063613,NA,43.78475252501937,-59.24387077606528,13.468639903990981,NA,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Capnocytophaga_gingivalis,-4.403169502288391,0.05881985917499616,-0.02488559536732788,-2.2311298782545252,2.164616842219238,0.02140664270556062,0.02410740631574562,0.22825392261585906,-2.0341565381955147,2.7477386334717973,-1.0322800819544817,-9.774771240227118,0.2908769718430082,0.22220277115155382,0.48988898692488625,0.06490306680844851,0.9528728387960614,0.7404298961443802,1,0.19889649505814866,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Fusobacterium_nucleatum,4.561332315692798,-0.061478201818841303,-0.06119892973842323,1.3057156270611479,2.107675264127795,0.020854606373421528,0.023523212804014704,0.2325829377283485,2.1641532703475472,-2.947943524706999,-2.601639931088768,5.613978565298687,0.09643933599430309,0.042055287918560155,0.05994459954288068,0.0049472693266417,0.5379000950868429,0.30065247562499187,0.5039622262168554,0.03457282460741789,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
Peptostreptococcus_stomatis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Metamycoplasma_salivarium,10.057652728060079,-0.18679256134789307,0.057940364444046696,3.6187427908243532,2.164273092270377,0.021404727163436336,0.02409733546433705,0.22792600595069165,4.64712737222517,-8.726696674133416,2.404430337528221,15.876831499461337,0.13493449143686867,0.07263401555826533,0.2509152631169021,0.040044509343837194,0.5666895216372013,0.42513835060865746,0.9168057690809884,0.1463164764486359,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Alloprevotella_tannerae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Corynebacterium_durum,15.946417392412624,-0.18871783916393436,-0.03826775823090589,NA,2.2054283869815365,0.021804176655795916,0.024539934398063613,NA,7.230530579248468,-8.655123380399232,-1.559407519603048,NA,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Candidatus_Nanosynsacchari_sp_TM7_ANC_38_39_G1_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Neisseria_subflava,2.319804078471475,-0.12769211312674023,0.007229036298602551,6.131950675080088,2.1434346706296075,0.021201334284091662,0.02388060291492897,0.22720548962930834,1.0822835471771395,-6.0228338186504375,0.3027158202142089,26.988567420111742,0.39225721343609876,0.02647756810697238,0.7906890378361295,0.0013700836748067294,1,0.26802940897451805,1,0.01795092629430437,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
Lachnoanaerobaculum_sp_ICM7,-6.6254896879475105,0.1128679734815934,-0.059989949355734505,-3.3970149506831695,2.1722415149754424,0.02144838813855497,0.024313467108048645,0.24392163271012995,-3.050070465126164,5.262305621871201,-2.467354782809879,-13.926665351244564,0.201692377931044,0.11955187506539856,0.2451370635956358,0.04563396976679126,0.7641981163954386,0.49380122309621144,0.9168057690809884,0.1548295402801846,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Prevotella_nanceiensis,-4.656550576178737,0.019307007375624293,0.08850918039901291,-0.7848012103058155,2.16104851567436,0.021400678332434267,0.02442500129305261,0.28302618503951055,-2.154764477708012,0.9021680096169258,3.623712414057814,-2.772892586586139,0.12016688177787394,0.43346393890991347,0.036152851995105484,0.06940074136572466,0.5436120842332393,1,0.4293151174418776,0.2060334509294951,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Solobacterium_SGB6829,-1.0399059722077324,-0.008752774918310802,0.02265985191401148,0.3015085585660092,2.1770460119501136,0.021491779224293874,0.024583678426576657,0.30456867558565376,-0.47766834807327974,-0.4072615313494772,0.9217437488734237,0.9899526206568674,0.6655309842781452,0.7111329171430983,0.42464253656305767,0.39517768276648535,1,1,1,0.873066973553863,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Prevotella_pallens,-16.870524519754095,0.11442553695477807,0.11459263946681485,2.856475113842502,2.1686107795262797,0.02143930302976941,0.02425871023746097,0.29440485654124915,-7.779415595932509,5.337185485735857,4.723772960108065,9.702540737273065,0.016125067837087136,0.033358833114569046,0.04201097657762103,0.01045624038222497,0.24783921787330335,0.26802940897451805,0.443449197208222,0.05843193154772777,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
Peptostreptococcus_SGB749,2.3269087477371935,-0.0642938533389471,0.03101212194900626,1.4576204679785538,2.1473176370241447,0.021222073845915786,0.02398908039455275,0.2406275018347274,1.0836350932049041,-3.029574480126528,1.2927599323919163,6.057580521197888,0.39177891756175476,0.09386410386784329,0.32529770048766793,0.02618647768523384,1,0.44585449337225563,1,0.11307797182260068,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Eubacterium_sulci,-8.759209083736286,0.05573942551762026,0.1326344616767429,NA,2.2054283869815365,0.021804176655795916,0.024539934398063613,NA,-3.9716588103432335,2.556364608374414,5.404841737768002,NA,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Schaalia_meyeri,4.621233962349892,-0.0025424689699192217,-0.08069323698619515,-4.64477754046848,2.1748979377884696,0.021480761038490094,0.0244573327812647,0.28489177534139276,2.12480497684823,-0.11836028366795401,-3.2993473862370397,-16.30365613364068,0.2800349964373131,0.9249984404664694,0.18735049073605312,0.03899881245147561,0.9501187379123123,1,0.7912912399468953,0.1463164764486359,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Schaalia_SGB17168,-0.09389316803285809,-0.019692849049563678,0.07517323633225959,-2.0459870904132247,2.1544879488955297,0.02122872893000532,0.02408530058840933,0.24958298432391343,-0.04358027070004787,-0.9276508788865458,3.1211251051786966,-8.197622510026182,0.969198716349154,0.4515199444685517,0.08914167975032293,0.014556602471149349,1,1,0.630986612561611,0.0691438617379594,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Porphyromonas_endodontalis,-6.044213802450741,0.04267369654869276,0.03099212826798396,0.9792806284645427,2.18495189940263,0.0216055408868802,0.024319017647572858,0.2293533897097244,-2.7662914703537593,1.9751274347686447,1.2743988559536699,4.269745608311896,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Capnocytophaga_leadbetteri,-6.911637474442019,0.06609424745796655,0.00487364088895901,1.1711158122965568,2.18495189940263,0.0216055408868802,0.024319017647572858,0.2293533897097244,-3.16329044878822,3.059134126936011,0.2004045130270885,5.106163086487413,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Oribacterium_sinus,-7.815239735447487,0.046923415323069664,0.07269067236151515,1.287958602560953,2.021965952386727,0.020086731548170866,0.02260492585816935,0.2618524280411363,-3.865168810692576,2.336040346362004,3.215700543217883,4.918642963122031,0.003816816251788866,0.04430668061841985,0.010561935073729762,8.261487814358972e-4,0.09638152704202622,0.30065247562499187,0.23834694799906483,0.013645446403501772,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
Capnocytophaga_SGB2499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Lautropia_mirabilis,12.737929985625495,-0.10757992200829629,-0.14753416698623006,-2.3926711761030495,2.173261955155428,0.02141000322679133,0.024698663914596745,0.30515911454974565,5.861203227438129,-5.024750387411271,-5.9733663122983085,-7.840733119288846,0.10758001901736858,0.1250627648351742,0.1055971587584863,0.08075791710160102,0.5379000950868429,0.4950401108058979,0.630986612561611,0.22564712131329695,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
GGB12785_SGB19823,9.741522922318962,-0.08527699804826612,-0.17704981013411045,NA,2.2054283869815365,0.021804176655795916,0.024539934398063613,NA,4.417066081049095,-3.911039586335312,-7.214762976223809,NA,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Treponema_vincentii,-71.00877240665326,0.9424971639628132,-0.2621415051777884,NA,2.2054283869815365,0.021804176655795916,0.024539934398063613,NA,-32.19726962154484,43.22553329305749,-10.68224148139831,NA,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Leptotrichia_wadei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Leptotrichia_sp_oral_taxon_215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
