taxon,lfc_(Intercept),lfc_AST,lfc_Age,lfc_Sexmale,se_(Intercept),se_AST,se_Age,se_Sexmale,W_(Intercept),W_AST,W_Age,W_Sexmale,p_(Intercept),p_AST,p_Age,p_Sexmale,q_(Intercept),q_AST,q_Age,q_Sexmale,diff_(Intercept),diff_AST,diff_Age,diff_Sexmale,passed_ss_(Intercept),passed_ss_AST,passed_ss_Age,passed_ss_Sexmale
Gemella_sanguinis,-0.659805465509199,0.012713932776880515,-0.0028729189738753037,0.183340764557941,0.8170769022824065,0.02216795038393355,0.008312806055525779,0.2528346760430034,-0.807519419122131,0.573527662985707,-0.345601588042053,0.7251409000826985,0.45018624175439315,0.5871248709082788,0.741436937226505,0.4956615785931191,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Shuttleworthia_satelles,-3.3404987157952073,0.056635838433874305,0.042291252970818496,NA,0.803069851540329,0.02075772174760525,0.007738239091184222,NA,-4.159661465796481,2.7284226622995464,5.465229553193665,NA,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Streptococcus_australis,-1.157148259307617,0.0020906095177199596,-0.01783142569816227,1.638203108180337,0.8589232393715748,0.02341757175733029,0.008170536680264377,0.25666667460499903,-1.3472079998140887,0.08927524763815642,-2.1824056847126583,6.3826093149859595,0.2706347399196699,0.9344892577531818,0.11708457933824902,0.007786985122198945,0.8061867699010747,1,0.33706166779192903,0.04351550509464116,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
Schaalia_SGB17157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Actinomyces_sp_ph3,0.08690322973421195,0.01530941064926327,0.004392196491020999,-0.9439880823137831,0.786892395862334,0.02018290099973755,0.00812067934201607,0.22507890701702052,0.11043851763108864,0.758533703824953,0.5408656475691572,-4.194031750129294,0.9156630566980847,0.4768604794111232,0.608079045231418,0.0057235795177312705,1,1,1,0.04105669445822942,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
Veillonella_dispar,5.585619125129225,-0.13613652561499565,0.0017855428788038092,-2.7966558674569177,0.8485312502781617,0.02284380129983048,0.010730395749915318,0.33682401650277677,6.582691118680865,-5.9594514865617345,0.16640046839073017,-8.30301798694293,0.0027574578158940577,0.003980186250088724,0.8759143736158267,0.0011490400788794408,0.13097924625496773,0.1890588468792144,1,0.015594115356220982,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
Actinomyces_oris,-0.8802085291211978,0.06615008412050777,-0.01346861552145208,-1.2734755786308956,0.841865765064439,0.023071542593367116,0.008149552155380593,0.2869721266532042,-1.0455449854928167,2.867172138698926,-1.6526816768157833,-4.437628119088536,0.3725950239189609,0.06419870232776372,0.19696543825639845,0.02127257887610991,1,0.5082397267614628,0.5057220711988609,0.09185886332865643,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Streptococcus_parasanguinis,0.13036841551407133,-0.009214688434035572,0.02829731993386714,-1.3047603392200577,0.8259654148401907,0.023247722276955197,0.0086119591476618,0.29422770582039787,0.15783762028255777,-0.39636951630181116,3.285816786712236,-4.434525754744891,0.8774448864984336,0.6994132788544833,0.0072584260085379595,0.0010040687082749908,1,1,0.06556397520447114,0.015594115356220982,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
Abiotrophia_defectiva,1.6683019417204632,0.003362335047558657,-0.046194441947154,-1.35530249997928,0.8094882505870381,0.0217062595646065,0.007922396652062073,0.20473007927586775,2.0609341031332034,0.15490163275487445,-5.830867094382396,-6.619948103244027,0.13137821016694665,0.8867338302156345,0.010048380243550025,0.007019943243385732,0.5208114275433577,1,0.0681854373669466,0.041680913007602786,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
Abiotrophia_sp_HMSC24B09,-2.1046239211207727,0.07641356057533605,-0.03165982704983304,0.7675350866874489,0.7963924509421654,0.020589491798822687,0.0076762076082015985,0.17585180943370898,-2.642696975129429,3.7112892985394326,-4.12440995160244,4.364669827163691,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Mogibacterium_diversum,-4.44882021543111,0.04633327933604838,0.0630937239466713,1.8197065702478001,0.7952802954150298,0.02128342571201094,0.008320513153188318,0.23693468416702687,-5.594027968603726,2.176965304504574,7.582912590252269,7.680203414055663,0.011283974510030166,0.11768368480912117,0.004757943250904922,0.0045862961162484485,0.2285266419793042,0.5846638228696145,0.061690773347125506,0.03630817758696688,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
Actinomyces_SGB17132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Rothia_aeria,8.106906436058845,-0.2220705511744889,0.03912173126506164,-4.465639582784484,0.7963924509421654,0.020589491798822687,0.0076762076082015985,0.17585180943370898,10.179537019051395,-10.785625664990283,5.096492078101464,-25.394333997273428,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Scardovia_wiggsiae,-3.9478867342833452,0.05152445878088041,0.05318583634908738,0.9095373648261533,0.8006056434641488,0.020892905567001272,0.007687094404806399,0.18571044356450456,-4.931125288102135,2.466122225826709,6.918847817952208,4.897610211728535,0.12737497221327315,0.24524781764765094,0.09137960544291816,0.12822331132830045,0.5208114275433577,0.7766180892175613,0.2863923054536195,0.3205582783207511,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Granulicatella_SGB8255,0.22891703489705473,-0.003600407149215446,-0.01868540893387114,0.056760780183736155,0.7581233051518111,0.021602563874543814,0.00882421021324501,0.2776604637558218,0.30195224621305505,-0.1666657332955798,-2.117516296906053,0.20442514363028766,0.7678576690271546,0.8704084508629241,0.05578094587737024,0.8414474184088782,1,1,0.2119675943340069,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Granulicatella_adiacens,3.9720079006627156,-0.030610925347672173,-0.023196248741388096,-3.801339806001228,0.7970472700098035,0.020848648572597994,0.007779174850959969,0.19315260242242102,4.983403180860103,-1.4682450635148137,-2.9818392291986626,-19.680500072620152,0.037987243500916076,0.27976507207888057,0.09646898710016656,0.00257187464191741,0.3336641479462169,0.8305525577341767,0.2863923054536195,0.024432809098215394,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
Actinomyces_naeslundii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Gemella_haemolysans,3.278895482612278,-0.1043894030666096,-0.0073701679692297385,0.011048552372276066,0.8610190278845058,0.024020065189191437,0.008708155309156907,0.26196260954553574,3.808156819331173,-4.345925052425869,-0.846352379760587,0.04217606623877957,0.03182779088393379,0.022494265420601973,0.45952459292604547,0.9690084037305673,0.3336641479462169,0.4273910429914375,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Rothia_mucilaginosa,0.7945779896773932,-0.01433178383207107,-0.022573750680076613,0.020331687300762905,0.9000796835789522,0.023941720624612268,0.009400932637658836,0.3534729783980871,0.8827862734529718,-0.5986112717954736,-2.4012245965521855,0.057519778153635896,0.3896646589757373,0.557324915548942,0.028056898665956096,0.9548018398812329,1,1,0.13327026866329145,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Parvimonas_micra,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Streptococcus_infantis,0.948696626448398,-0.015554178306239851,-0.0052646494959398575,-0.473307788576544,0.8351399943377654,0.02188982450832199,0.008443395140643373,0.2401408131364993,1.1359731696249067,-0.7105666059737721,-0.6235228137787591,-1.970959381683735,0.3194117621387098,0.5165881368760342,0.5667341008173559,0.12003753802915539,0.8924740412699245,1,1,0.3167657253547156,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Veillonella_atypica,2.1326096818840616,-0.038331434366363284,0.02496693888206243,-2.722167996231206,0.8057408657350541,0.02090070726249348,0.008902439812544266,0.2686738620639818,2.6467686728766617,-1.8339778594549963,2.804505215175055,-10.131867593368465,0.03819320648570663,0.11634506132454754,0.0309795273770937,5.3748043477192e-5,0.3336641479462169,0.5846638228696145,0.1337752318556319,0.00510606413033324,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
Veillonella_parvula,0.23331834019540784,0.09463926880859444,-0.022390931669512747,-3.100551637469321,0.8914294545769167,0.024345496031449775,0.009751830446945348,0.3185548978910876,0.261735058223024,3.887341982530913,-2.2960747514356603,-9.733178356370415,0.8039657710357764,0.011555890789670167,0.07011526752768298,1.9459238675255963e-4,1,0.29847577923895574,0.2350847980854536,0.007081293007421462,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
Streptococcus_gordonii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Veillonella_rogosae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
Porphyromonas_bobii,-0.918406082218798,0.046093574083122806,0.018706212824653186,-1.8558916904307752,1.0214923100557478,0.02918872172866962,0.012186295849658574,0.44086789780626606,-0.8990827176845572,1.5791569946637634,1.5350204077949807,-4.209632181579988,0.3984795093966437,0.15830974461839106,0.16865356837475548,0.0039875659232588,1,0.5846638228696145,0.45777397130290776,0.034438069337235096,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
Prevotella_histicola,8.298670671783345,0.08321422635695219,-0.565428270913504,-1.7067177192306187,0.795502903128142,0.020594957543388137,0.007722177567434921,0.18540838915481994,10.431980372605342,4.0405145862350915,-73.22135058095051,-9.205180666369271,0.06083988582173747,0.15445539098030933,0.008693914972237522,0.06888870894823791,0.36123682206656627,0.5846638228696145,0.0681854373669466,0.19248315735537064,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Rothia_SGB49305,0.9985186592760912,0.004660129670595089,-0.03042632599934548,-0.9494796772035685,0.785372122002876,0.02062666107993992,0.0075883364555707515,0.20508866195294168,1.2713955987254086,0.22592748542938984,-4.009617414500499,-4.6296058892881655,0.24420079485659638,0.8277127229627412,0.005126800354751375,0.002398801249150646,0.7999681210819537,1,0.061690773347125506,0.024432809098215394,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
Streptococcus_oralis,-1.412046041740017,0.033477230218687114,0.0028234450081431155,0.5386217512759638,0.7666565237067704,0.020374569685829243,0.00778841037431771,0.23769276821979854,-1.841823552107533,1.6430889454303876,0.36251877757410267,2.266041812336045,0.0986252852311126,0.134778674637325,0.7253314072074479,0.0496835192455574,0.46847010484778484,0.5846638228696145,1,0.14562395913961587,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Streptococcus_intermedius,8.87666127878586,-0.1652730752901291,-0.2886444588035768,1.25488270165906,0.7963924509421654,0.020589491798822687,0.0076762076082015985,0.17585180943370898,11.146089177872545,-8.027059477960474,-37.602482050534476,7.136023824265023,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Tannerella_serpentiformis,-0.5961690747551749,0.08708252192437212,0.006855314847327788,-2.425555892690677,0.7917486195955775,0.020523279205219777,0.007623149775993564,0.1791084353189115,-0.7529777255054717,4.243109546656854,0.8992758962858368,-13.542387818708002,0.5891229691578881,0.14734735865339454,0.5337301928197581,0.04692425430839526,1,0.5846638228696145,1,0.14562395913961587,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Prevotella_salivae,2.2177233235448455,0.01978370421716289,-0.01424317006010976,-3.589615359416981,0.8149271662247028,0.022448463574547543,0.008147964290497219,0.23024393683816033,2.7213761124430897,0.8812943545764084,-1.7480648604119728,-15.590488108879672,0.07246525140835579,0.44305191300111707,0.17877415350353662,5.734511436219726e-4,0.38245549354409997,1,0.4717651273009994,0.01089557172881748,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
Gemella_morbillorum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Prevotella_oris,-5.138463372638218,-0.20371128869998226,0.19818790094861405,3.2583633361093827,0.7963924509421654,0.020589491798822687,0.0076762076082015985,0.17585180943370898,-6.452174887593676,-9.893944478592257,25.818465453808383,18.52902933783966,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Prevotella_melaninogenica,-0.9908040183716724,0.03732486826706208,-0.0240758158338781,0.36020497675619534,0.8463690854632301,0.02260037474571267,0.010900901729949397,0.38445315482298953,-1.1706524203083233,1.6515154587931187,-2.208607730838599,0.9369281334732223,0.28004382533405753,0.14261591897876405,0.06292641728387262,0.37998603296181727,0.8061867699010747,0.5846638228696145,0.2299234477679961,0.902466828284316,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Prevotella_nigrescens,-7.4554275500171,0.9148515970400916,-0.2548889737788201,NA,0.803069851540329,0.02075772174760525,0.007738239091184222,NA,-9.28366011464284,44.07283266265167,-32.938885807909706,NA,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
GGB1144_SGB1468,11.813360387040104,-2.117340936828838,0.7641686583641669,NA,0.803069851540329,0.02075772174760525,0.007738239091184222,NA,14.710252619222944,-102.00256861392359,98.75226771356095,NA,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Capnocytophaga_gingivalis,10.69232618088729,-0.04195767396616411,-0.190308036814963,-7.498321501948676,0.8114676698298557,0.021176488637792205,0.007754662552368216,0.1900873270902941,13.176527640502549,-1.9813329151880812,-24.54111130301142,-39.44671965631286,0.04822224451292307,0.29756187149895585,0.025926608141202963,0.01613526941522131,0.3336641479462169,0.8566175088606305,0.1296330407060148,0.07299288544981068,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Fusobacterium_nucleatum,-0.7682692735627044,0.03589525902881752,-0.04159162415518955,1.1294712812818712,0.8379937970702955,0.021058679535840324,0.008349951800230002,0.25059509625673754,-0.9167958954453427,1.7045351285072943,-4.981061585773932,4.507156357619684,0.4111236338814152,0.16348390092852133,0.007591618181570343,0.010763437409822713,1,0.5846638228696145,0.06556397520447114,0.056807030774064314,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Peptostreptococcus_stomatis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Metamycoplasma_salivarium,-7.315353187754807,0.02898466105444524,0.09221388347740524,5.100340496863157,0.7915067385925301,0.02064593452351851,0.007902844820469181,0.1932300917341206,-9.242313212346222,1.4038919391819145,11.668441627319037,26.395166772891088,0.0686140796423234,0.3940275691729698,0.054426120533047254,0.02410727137302616,0.38245549354409997,1,0.2119675943340069,0.0954246158515619,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Alloprevotella_tannerae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Corynebacterium_durum,1.80846691067551,-0.029543598957857162,-0.04711684340135699,NA,0.803069851540329,0.02075772174760525,0.007738239091184222,NA,2.2519422279478905,-1.4232582610500362,-6.088832723588857,NA,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Candidatus_Nanosynsacchari_sp_TM7_ANC_38_39_G1_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Neisseria_subflava,-5.16780287906771,0.04568068982261711,0.07917929624023846,1.251402954914531,0.7935466228231163,0.020445811983427608,0.0078120933139781395,0.19162688406273742,-6.512286399358325,2.2342321185210783,10.135477529251135,6.530414357229905,0.022776908619675237,0.15504417392628472,0.009594581483461246,0.022654888779822854,0.3336641479462169,0.5846638228696145,0.0681854373669466,0.09357454061231178,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Lachnoanaerobaculum_sp_ICM7,-2.909737914007266,0.0747131097544271,0.05185679854028074,-1.0799568277500298,0.793224130716153,0.02073238612647887,0.007753296015297244,0.1787556155258603,-3.6682418011921087,3.6036908293447922,6.688355305661919,-6.041526721121631,0.16943192470025809,0.1723219688457811,0.0944834175329848,0.10442718679878282,0.6190781864047892,0.5846638228696145,0.2863923054536195,0.283445221310982,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Prevotella_nanceiensis,0.0345397452539329,-0.04262717076208827,0.06905901647875343,-1.4713331075687814,0.7790249363243994,0.02056859707566184,0.008131512699879752,0.22035683768075912,0.044337149741186146,-2.0724393892925073,8.492763773187573,-6.67704766075999,0.967421760266286,0.12993847943417305,0.0034281598192090015,0.00685038559294962,1,0.5846638228696145,0.061690773347125506,0.041680913007602786,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
Solobacterium_SGB6829,1.6075749497920886,-0.06567907331933778,3.1713476277455056e-5,-0.08909467692141974,0.8001690067017013,0.02092954475996668,0.008007363459612261,0.24085282707569977,2.0090442598102074,-3.1381032923834287,0.003960539125944798,-0.36991335332517145,0.13811110677538105,0.051739468615797396,0.9970885972662973,0.7360181512384775,0.524822205746448,0.4915249518500753,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Prevotella_pallens,-4.100970917766725,0.00429304076557596,0.07346641528757317,1.9640266253466905,1.0076100910438575,0.02770734288194784,0.008590899572214516,0.33565842336329416,-4.069997863477357,0.15494234809404997,8.551655699152281,5.851265717294274,0.05539970353256187,0.8910909138072766,0.013399896402751087,0.02798751754599366,0.3508647890395585,1,0.08486601055075688,0.10255332483088969,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Peptostreptococcus_SGB749,-9.742115561421523,0.08634489788653306,0.14628527510088002,4.437244824649685,0.783171087205396,0.02027460016296133,0.0075600516553996355,0.17335766185463178,-12.439319735595062,4.2587719211485275,19.34977190220629,25.595896813436,0.0064006115832889975,0.05095783988545449,0.00266018994311403,0.0015228823288294061,0.20268603347081826,0.4915249518500753,0.061690773347125506,0.018084227654849197,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
Eubacterium_sulci,0.6793631777975805,-0.44795383442189723,0.25366172113532265,NA,0.803069851540329,0.02075772174760525,0.007738239091184222,NA,0.845957766307037,-21.580105941711846,32.78028995308589,NA,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Schaalia_meyeri,14.962380488493599,-0.13016053227379687,-0.21718400865143897,-9.165040858866826,0.825699584557332,0.021569757217260493,0.007777297335645637,0.2000729690798567,18.120852630094422,-6.034399504953174,-27.9253832376989,-45.808491277043586,0.03509629000739282,0.1045483211233003,0.022787435218077596,0.01389521148988363,0.3336641479462169,0.5846638228696145,0.12026701920652064,0.06600225457694724,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Schaalia_SGB17168,0.6220371418978865,-0.04414297023372863,0.0600218304175605,-0.8654473495877963,0.7941666929956982,0.020740748498301653,0.0077659189641321544,0.18748159182382684,0.7832576553311282,-2.1283209830803966,7.728876736259888,-4.616172399480382,0.5154997397855023,0.16710770816327056,0.016331484953144144,0.04386381277734968,1,0.5846638228696145,0.09126418062051139,0.14562395913961587,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Porphyromonas_endodontalis,-3.9521106282942684,-0.1675331545961103,0.21618268883398958,0.5361778921908694,0.7963924509421654,0.020589491798822687,0.0076762076082015985,0.17585180943370898,-4.962516437239903,-8.136828059335096,28.162694375671975,3.049032557114477,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Capnocytophaga_leadbetteri,0.33441089335605534,-0.018808791671532512,0.002017919792980321,0.17346956699815566,0.7963924509421654,0.020589491798822687,0.0076762076082015985,0.17585180943370898,0.4199071613002275,-0.9135141292126503,0.26287978334826256,0.9864531252579953,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Oribacterium_sinus,-1.7395219898444767,-0.022529564391355818,0.04383848022541763,1.1077984757912949,0.9252379093767209,0.02445892091888646,0.00882289961328508,0.3105490974383159,-1.8800807578412906,-0.9211184935783144,4.968715745037816,3.5672249088128036,0.0927943486924349,0.3810165037451344,7.712590157196288e-4,0.006050460235949599,0.4639717434621745,1,0.061690773347125506,0.04105669445822942,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
Capnocytophaga_SGB2499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Lautropia_mirabilis,-4.352502926723789,0.18645453532863157,-0.06967317932600316,-0.5092423998303731,0.7941048274437519,0.020593438062577223,0.007887319285517363,0.19156288317789694,-5.481018092705255,9.05407512636077,-8.833569024387858,-2.6583563129891905,0.11488628650066318,0.07002923131416214,0.07176272783661215,0.2290545469691084,0.5197236770268097,0.5117520749881079,0.2350847980854536,0.5579533836426999,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
GGB12785_SGB19823,-1.1341903659510886,0.09102019272916807,-0.10000497108753761,NA,0.803069851540329,0.02075772174760525,0.007738239091184222,NA,-1.4123184474870443,4.384883554943537,-12.923479089896324,NA,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Treponema_vincentii,-9.043076600904373,1.6064273767333546,-0.5732460492011452,NA,0.803069851540329,0.02075772174760525,0.007738239091184222,NA,-11.260635153416967,77.38938773079386,-74.07965073788105,NA,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Leptotrichia_wadei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Leptotrichia_sp_oral_taxon_215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
