taxon,lfc_(Intercept),lfc_Calprotectin,lfc_Age,lfc_Sexmale,se_(Intercept),se_Calprotectin,se_Age,se_Sexmale,W_(Intercept),W_Calprotectin,W_Age,W_Sexmale,p_(Intercept),p_Calprotectin,p_Age,p_Sexmale,q_(Intercept),q_Calprotectin,q_Age,q_Sexmale,diff_(Intercept),diff_Calprotectin,diff_Age,diff_Sexmale,passed_ss_(Intercept),passed_ss_Calprotectin,passed_ss_Age,passed_ss_Sexmale
Schaalia_SGB17157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Actinomyces_sp_ph3,1.3272618925316007,-0.002491663048619372,-0.013696463165208214,-0.6060184307465976,0.5595937792297937,0.0059149070472525565,0.02441760685338047,0.5375487266434453,2.3718310349310885,-0.42125142943315336,-0.5609256978970494,-1.1273739490198216,0.09834099618276398,0.70193171848638,0.6140164989161554,0.34161048761924284,0.519021924297921,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Veillonella_dispar,-0.6902199404281433,-0.014301701836861068,0.1424208759151108,-0.9443352528689274,0.4695954537484503,0.004195739637518964,0.016769624510696503,0.43405168551879625,-1.4698181912082044,-3.4086247175523,8.492788602646867,-2.175628581513788,0.2379548045004785,0.042193242018688515,0.0034281307144297824,0.1178314494108696,1,0.8960224276982451,0.10808757869141115,0.5932582553111028,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Actinomyces_oris,2.897074994629924,-0.021603558529014973,0.015795994135011156,-1.532778216058379,0.36370405971541786,0.0025455316375886153,0.008710285678844257,0.28054133220240896,7.965473349120039,-8.486855244698528,1.8134874925373379,-5.463644889775059,0.07950645061617577,0.07466815861995028,0.3208153750859784,0.11524368335554769,0.47206955053354366,0.8960224276982451,1,0.5932582553111028,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Streptococcus_parasanguinis,-0.08186405072927114,-0.005654677777172463,0.09680982779342982,-1.4647823403115983,0.5669326979770076,0.006802032773639398,0.025682349238494113,0.5937326045228544,-0.14439818169138516,-0.8313217482701061,3.7695082678934195,-2.4670741157776774,0.8892554819588299,0.4332301315624941,0.006987422397559355,0.04301701370923636,1,1,0.10808757869141115,0.3715105729434049,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Abiotrophia_defectiva,2.0261751407038324,-0.005521235681963186,-0.0499887300732372,-0.5347749627632721,0.3263350198727124,0.0028926962933320723,0.009435964122178508,0.28861058838969494,6.208880498005228,-1.9086814245554002,-5.297681235957917,-1.8529291172131044,0.024972608203527664,0.1965184124182626,0.033833135988909385,0.20507690946544918,0.296549722416891,1,0.3369283967600256,0.8470567999659857,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Abiotrophia_sp_HMSC24B09,2.0608275553577826,-0.008766751962316,-0.12930840087900852,1.5785215881764991,0.3206845956140931,0.0023819742126399116,0.008882674082557726,0.25751884161766453,6.426337852030007,-3.6804562852928284,-14.557373115031002,6.129732404280201,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Mogibacterium_diversum,-2.7575004080992422,-0.011151176123260978,0.06086960599687445,3.380242446325043,0.3297940129022362,0.0035000407716161506,0.013866732006163235,0.3094452709500106,-8.361280982128298,-3.1860132069581297,4.38961436406359,10.923555031064296,0.014004132406843046,0.08599772386893602,0.04817797529141572,0.008276639952685837,0.1900560826642985,0.8960224276982451,0.39318230128550563,0.1572561591010309,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Actinomyces_SGB17132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Rothia_aeria,-5.685010553675962,0.02798802707568283,0.4314349369165273,-5.668476158263141,0.3206845956140931,0.0023819742126399116,0.008882674082557726,0.25751884161766453,-17.72773195665817,11.749928663024466,48.5703891538366,-22.01188900452988,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Scardovia_wiggsiae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Granulicatella_SGB8255,-0.540986161383041,-7.217033451444861e-4,-0.01646794064836451,1.6175814488423332,0.46466179486304954,0.004992161755158891,0.020163014964459245,0.4578819748141583,-1.1642578911452934,-0.1445672998072787,-0.8167399903929082,3.532747602695793,0.2778626860156955,0.888628194031557,0.4377203213489932,0.0077010164341593515,1,1,1,0.1572561591010309,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
Granulicatella_adiacens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Actinomyces_naeslundii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Gemella_haemolysans,-8.705196829282722,-0.009730908146389534,0.5108021489809574,2.355090789683217,0.3936880156174264,0.004316524869320375,0.015045172143676882,0.42177470638027875,-22.111917264309508,-2.2543384877848833,33.95123326625645,5.583764872708678,0.0020390004724666687,0.1528898681199828,8.664114618874894e-4,0.030608504010156867,0.1900560826642985,1,0.05206896496372543,0.2970769014284252,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Rothia_mucilaginosa,0.4740902069075194,0.011149753304218047,-0.008158403518829304,-0.3194996397410732,0.44873466832698933,0.006285902836725699,0.024265574776359967,0.5388051909900281,1.0565045234304333,1.7737711819334943,-0.33621307527309807,-0.5929780282072047,0.3133889436356961,0.10374996531242837,0.7430363109045433,0.565187788134325,1,0.8960224276982451,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Parvimonas_micra,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Streptococcus_infantis,1.5967261484315507,0.011339390604978319,-0.04372419104440012,-1.1051480701302956,0.46416746855938473,0.005209388641778269,0.021364194601085164,0.4476372616784282,3.4399785779628984,2.1767219504489725,-2.0466107831736005,-2.4688473564209388,0.07510923162721227,0.1614409773313681,0.17730567655372695,0.13227871082389342,0.47206955053354366,1,0.9357799595891144,0.6283238764134937,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Veillonella_atypica,2.706734133594293,0.0034054532131464494,0.018458168409241856,-3.614754081472081,0.573475059016431,0.007123160864343503,0.029010949514535284,0.631917845788212,4.71988117187977,0.47808175022315863,0.6362483378902785,-5.720291182730057,0.009172389253280937,0.6575470670845283,0.5591995941769224,0.0046216708824916705,0.1900560826642985,1,1,0.1572561591010309,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Veillonella_parvula,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Streptococcus_gordonii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Veillonella_rogosae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Porphyromonas_bobii,1.696922921298694,-0.01791020858313421,-0.017770591587647214,-0.3198392976571851,0.6049659473525639,0.006275220064228045,0.014227399256939593,0.5900256856762712,2.8049891547197383,-2.8541164134197516,-1.249040057618358,-0.5420769051615,0.030959787227320287,0.02902457524087042,0.25817083736781127,0.6072944542917866,0.3267977540661586,0.8960224276982451,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Prevotella_histicola,14.89575820409402,-0.010989275682143971,-0.7187734689589003,-1.9453480836820904,0.3212871458788918,0.0024220192938188396,0.008992590062282112,0.28123578189733395,46.362758034860605,-4.537237052648326,-79.92952686386464,-6.91714287050517,0.01372914605259052,0.13810213452149805,0.007964347903577664,0.09140182060969934,0.1900560826642985,1,0.10808757869141115,0.5788781971947625,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Rothia_SGB49305,1.4152429006232803,0.006197759955534215,-0.038452386625575215,-0.760847417738606,0.30932411311748725,0.002937014452148772,0.012317521238728008,0.2808907489278332,4.575275061358517,2.1102245346459987,-3.1217633710811508,-2.7086951800398515,0.010219906825099755,0.10246452137554822,0.035466147027371116,0.05360959245501507,0.1900560826642985,0.8960224276982451,0.3369283967600256,0.4135443549766017,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Streptococcus_oralis,-0.01185913593845328,0.0017113608351059398,-0.0032271839185754494,0.5511319422072867,0.51940742759889,0.0076510128808718915,0.03070285575101488,0.6462662005779739,-0.02283204919358882,0.2236776831711355,-0.10511021986835134,0.852794006114499,0.9826674098342477,0.8318600140731364,0.920374779418202,0.4327155507176335,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Streptococcus_intermedius,1.7604184623385046,0.026782828473434692,0.10469735865722984,-5.6824332908870465,0.3206845956140931,0.0023819742126399116,0.008882674082557726,0.25751884161766453,5.489563535059741,11.243962395273636,11.786693701034983,-22.066087495546032,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Tannerella_serpentiformis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Prevotella_salivae,2.5394583642196724,-0.011899155847828864,0.030636905448059543,-2.4947135863459127,0.6263815128109211,0.0038267863926557686,0.009161208196014365,0.45182378378889576,4.054171957955328,-3.1094382144415738,3.3441992357938446,-5.5214304245469075,0.055797466838962764,0.08972535995977884,0.07896951365861574,0.03127125278193949,0.4628174747360391,0.8960224276982451,0.5358645569691782,0.2970769014284252,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Gemella_morbillorum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Prevotella_oris,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Prevotella_melaninogenica,1.202248247928662,-0.003460582182746189,0.07557323718317244,-1.6748434017070197,0.41322755916332415,0.0035071837751222113,0.011551376388183654,0.4259078128423998,2.909409649160126,-0.9867125319446944,6.542357780019981,-3.9324082611435167,0.062026337774712635,0.39653312562043447,0.007259310017809854,0.029283265902740625,0.4628174747360391,1,0.10808757869141115,0.2970769014284252,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Prevotella_nigrescens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
GGB1144_SGB1468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Capnocytophaga_gingivalis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Fusobacterium_nucleatum,0.3085001839950583,0.0036427148520033967,0.014194486117917616,-0.34316374426150514,0.38310943300523953,0.002976038617531984,0.011993347980630016,0.33479186935156535,0.8052534273956109,1.2240146450197222,1.1835299151531808,-1.025006207367445,0.4795818050760634,0.3083066788540306,0.32183894896363413,0.3807909686144547,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Peptostreptococcus_stomatis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Metamycoplasma_salivarium,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Alloprevotella_tannerae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Corynebacterium_durum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Candidatus_Nanosynsacchari_sp_TM7_ANC_38_39_G1_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Neisseria_subflava,-2.3548155382431895,-0.010020801852780453,0.07259950671288286,1.5276654421762257,0.32178901036321955,0.002804345589073513,0.009980437794330513,0.2880658101782266,-7.317886759355734,-3.5733120382253176,7.274180572932756,5.303182079230638,0.08645951236695898,0.17371560957166324,0.0869725748838278,0.11865165106222055,0.4831560985212413,1,0.550826307597576,0.5932582553111028,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Lachnoanaerobaculum_sp_ICM7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Prevotella_nanceiensis,-1.6511428382759559,0.003153115376351932,0.06117982572956875,-0.04608842929670126,0.3640847020738677,0.005831316266613343,0.027329307817998454,0.45982882492278737,-4.535051401146105,0.5407210365873654,2.2386159992415586,-0.10022953498933053,0.045341001233174055,0.6428669583126493,0.15457092040378473,0.9293043451573706,0.4307395117151535,1,0.8637786728446794,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Solobacterium_SGB6829,-0.10417066260457868,-0.0019813710346107106,-0.015127104030585885,1.2728017039663595,0.3589195951937718,0.004339909088691785,0.01687624133448802,0.3969383245954185,-0.2902339799763218,-0.4565466681717915,-0.8963550432093178,3.206547781103448,0.820171952004245,0.7273454394037859,0.5347597601678418,0.19245232777793264,1,1,1,0.8310441426774364,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Prevotella_pallens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Peptostreptococcus_SGB749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Eubacterium_sulci,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Schaalia_meyeri,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Schaalia_SGB17168,-2.8218429789196597,0.01206307555152305,0.07512666622087175,0.6547634110000499,0.5132272655584459,0.0032404597512325326,0.008815375285722729,0.37147928331814667,-5.4982327874751435,3.7226432289229243,8.522231191058417,1.7625839189511132,0.11453430665625622,0.16706880271124808,0.07436102696533785,0.32853733858721346,0.5726715332812811,1,0.5358645569691782,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Porphyromonas_endodontalis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Capnocytophaga_leadbetteri,-1.4476051011824556,0.007924985155531548,0.04196095357859057,NA,0.32320288641890266,0.0028203802756757205,0.01161367302849925,NA,-4.478936179134914,2.8098995103179276,3.613064831050515,NA,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Oribacterium_sinus,-1.0758644976212406,0.0018450364397769045,0.03571335175784635,0.8460143453782879,0.4731486538944115,0.005151932843817628,0.018170970631335603,0.45946841984424425,-2.2738403433381253,0.358125095126379,1.9654069384856712,1.8412894310888206,0.06333291759545799,0.7325120466168675,0.0969656272952398,0.11517216316614536,0.4628174747360391,1,0.5757334120654863,0.5932582553111028,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
Capnocytophaga_SGB2499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Lautropia_mirabilis,2.6904453653105938,-0.03336591910429225,-0.11602530102186635,2.4589018233624427,0.32052721110517074,0.0025368100273199163,0.00906998348566609,0.2646817615869793,8.393812668927538,-13.152707039534452,-12.792228475964594,9.290031200560836,0.0754881352349095,0.04830924425928026,0.0496651327939586,0.06826434754733812,0.47206955053354366,0.8960224276982451,0.39318230128550563,0.46322235835693726,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
GGB12785_SGB19823,-4.600168326423475,0.08361045651422126,0.04670241253849691,NA,0.32336119358487264,0.00240137418700524,0.008956476297823862,NA,-14.226098918750028,34.81775433694158,5.214373486350219,NA,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Treponema_vincentii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Leptotrichia_wadei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Leptotrichia_sp_oral_taxon_215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Catonella_massiliensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
TM7_phylum_sp_oral_taxon_352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
Streptococcus_constellatus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Lancefieldella_rimae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Streptococcus_cristatus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Achromobacter_xylosoxidans,21.669239656756766,-0.1546100105777833,NA,NA,0.8159235116574571,0.012830019379030413,NA,NA,26.557930182374736,-12.05064513234332,NA,NA,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Pseudomonas_aeruginosa,-0.19865146262588956,0.012120916215577916,0.11590909755852406,-4.11076737726497,0.6484893405559412,0.012937480661454672,0.0766819167415068,0.8321426526334211,-0.30632957275070755,0.9368838132211018,1.5115571243380796,-4.9399791781564435,0.7746363502422307,0.4018601676102062,0.2051793395714166,0.007816897933014046,1,1,0.964254462180309,0.1572561591010309,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Slackia_exigua,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Tannerella_forsythia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Haemophilus_influenzae,-20.919557732515027,0.26427676513163256,0.738962322210436,NA,0.32336119358487264,0.00240137418700524,0.008956476297823862,NA,-64.69408867710735,110.05230528492223,82.50592059178231,NA,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Eubacterium_brachy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
GGB3883_SGB5265,5.001273876137665,-0.0375029114313078,-0.17064370042179042,2.3320043448968555,0.3354250938061477,0.0024337142487645064,0.008813450198137519,0.26515443771733804,14.910255578636141,-15.409743132475985,-19.36173650335612,8.79489087556904,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Parvimonas_sp_oral_taxon_110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Oribacterium_asaccharolyticum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Campylobacter_concisus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
