taxon,lfc_(Intercept),lfc_GGT,lfc_Age,lfc_Sexmale,se_(Intercept),se_GGT,se_Age,se_Sexmale,W_(Intercept),W_GGT,W_Age,W_Sexmale,p_(Intercept),p_GGT,p_Age,p_Sexmale,q_(Intercept),q_GGT,q_Age,q_Sexmale,diff_(Intercept),diff_GGT,diff_Age,diff_Sexmale,passed_ss_(Intercept),passed_ss_GGT,passed_ss_Age,passed_ss_Sexmale
Streptococcus_australis,-1.0455470845099588,0.004391704409600784,-0.020775693277433685,1.972180831779168,0.269258733178935,7.412038863669228e-4,0.008306326742787572,0.252368432447134,-3.883057281618955,5.925096306668217,-2.5011890238333487,7.814689074443966,0.030261474721672035,0.009606179385923773,0.08761476721407704,0.004362233798494736,0.11499360394235372,0.024015448464809432,0.2972643887620471,0.02762748072379999,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
Schaalia_SGB17157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Actinomyces_sp_ph3,0.4133637539401303,0.002778167513650933,-0.0013258668172663917,-0.1861181337990164,0.3009320614029964,6.380757033305788e-4,0.008655007815860488,0.24310502247094418,1.3736115454530111,4.353977904423671,-0.15319071287685174,-0.7655873659346597,0.21867491595770464,0.00480178065588838,0.8832700563560707,0.47295289131017415,0.5466872898942616,0.013033404637411318,1,0.9984561038770343,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
Veillonella_dispar,1.7451837322539787,-0.09783808592252932,-0.01556779609982901,0.2272823780349652,0.5817507457010027,6.974075780013651e-4,0.012914938155997986,0.38731892841545407,2.999882243642083,-140.28824608260538,-1.205410038498634,0.5868093742921153,0.03994660645604788,1.5485278108532775e-8,0.29447588768301536,0.5888527832584283,0.14595875435863648,2.9422028406212274e-7,0.6358002120428741,1,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
Actinomyces_oris,1.8805357901832875,-5.580629399442533e-4,-0.05502792447731331,-1.0138208265345863,0.30023517933261124,7.536252169775231e-4,0.008328617482170893,0.28261062718649327,6.263542448168484,-0.7405046001279141,-6.60708990358986,-3.5873414833249395,0.008213499268147023,0.5126842541684582,0.007058885518782656,0.037092876474207385,0.04585160576694579,1,0.07406828016831905,0.13780094463065343,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
Streptococcus_parasanguinis,-0.055012616733802595,-0.005931456703978047,0.020104035698649787,-0.3392933216271709,0.3462576694966821,6.841093485006116e-4,0.008744686672946233,0.2662181272692919,-0.1588776843954636,-8.670334233815463,2.299000118648779,-1.2744936834596545,0.8766446661775501,3.0153288119233343e-6,0.042105926234248345,0.22875382705831046,1,2.6041476102974252e-5,0.19047919010731393,0.5432903392634874,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
Abiotrophia_defectiva,2.107650372375591,-0.007416595807172388,-0.055258380767568,-0.624897760721611,0.25834152421817497,6.274704767814194e-4,0.007966441945804453,0.19237895517306383,8.158387927585482,-11.819832297473932,-6.936394082011727,-3.2482646563885007,0.0038517045917198993,0.0013018401412970583,0.006144585032715555,0.04755200728207126,0.03326472147394459,0.004580548645304465,0.07406828016831905,0.14153752032924888,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
Abiotrophia_sp_HMSC24B09,-0.5404950495983969,0.18121149710126647,-0.026492945289118903,-1.5586998917282178,0.25458426456609823,5.800695406579408e-4,0.007861407861417383,0.16041781243902137,-2.123049712124164,312.39616011509287,-3.3700001012722325,-9.716501353742851,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Mogibacterium_diversum,-3.374939889773468,0.017438688752574028,0.051692215292288644,2.2700373621630225,0.2766900872022816,6.194105986332029e-4,0.008277762448433567,0.20900263375330405,-12.197545361667146,28.15368156607975,6.244708713774525,10.861285914906018,0.001186433766222204,9.837758949368668e-5,0.00828375414135696,0.001670052098742987,0.019490762263134575,5.497571177588373e-4,0.07406828016831905,0.013177422739078107,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
Actinomyces_SGB17132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Rothia_aeria,3.864805487898137,-0.4158281597109957,-0.06425106397416053,4.957831207293406,0.25458426456609823,5.800695406579408e-4,0.007861407861417383,0.16041781243902137,15.18084982386926,-716.8591531962612,-8.17297170008125,30.905740029200285,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Scardovia_wiggsiae,0.22496752742516068,9.59119133259236e-4,-0.016630743379346554,-0.24927155390586878,0.253037668256497,5.788426167267001e-4,0.007812867702502174,0.16112676787837946,0.8890673431163522,1.6569601227410715,-2.1286349663927293,-1.547052405929362,0.5373416606116499,0.3456844880045712,0.2795935197501261,0.36531382212701513,1,0.7139136165311796,0.6177066134014413,0.8070886767922427,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Granulicatella_SGB8255,0.035534581985358915,0.005740524643061869,-0.02378183424617003,0.646287511364367,0.39185643653417723,6.003417792009748e-4,0.008952471183103515,0.28762818388721595,0.09068265485096767,9.562094196912671,-2.656454710633951,2.2469547407697283,0.929240857701874,5.79713639925624e-7,0.02092803857402349,0.04423932681267318,1,6.884099474116785e-6,0.11045353691845732,0.14009120157346508,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
Granulicatella_adiacens,5.630040925018219,-0.019188009218276566,-0.06993257373702406,-4.011912907575861,0.2533805182971213,5.91976389072895e-4,0.007819318899077186,0.17059432366722718,22.219707193179982,-32.413470490482325,-8.943563325608489,-23.517270805573634,0.0020193254191701467,9.504503329328652e-4,0.01227231210964092,0.0018032262695580569,0.027405130688737706,0.0038031420454993116,0.07406828016831905,0.013177422739078107,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
Actinomyces_naeslundii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Gemella_haemolysans,-1.577492632917752,-0.038056449930596606,0.056103383100981674,2.631552341951791,0.2852320567468831,6.761777544809978e-4,0.008757035123970284,0.2276110206130671,-5.530558699850592,-56.281724263181275,6.406664162784059,11.56162093937166,0.011648554702766562,1.2355923481148508e-5,0.0077043736157694385,0.001389441366724081,0.05824277351383281,8.384376647922201e-5,0.07406828016831905,0.011999720894435245,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
Rothia_mucilaginosa,0.529947710133295,-0.005949738602446491,-0.03234558883560449,0.8591201642552709,0.432197031413913,7.379358376356186e-4,0.01004599505937234,0.35550248649711597,1.2261715643894986,-8.0626774022925,-3.219749626039075,2.4166361611713807,0.23684840513735791,3.2814587167311685e-7,0.005029157571415849,0.02719483490392585,0.5769384227704871,4.453408258420872e-6,0.07406828016831905,0.1095544365207715,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
Parvimonas_micra,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Streptococcus_infantis,0.7355133064897077,-0.011238833723757724,-0.01219358603255758,0.27980313894596565,0.28123530363477317,6.94361053992981e-4,0.008749746282363854,0.2403028252760083,2.615295082031677,-16.185864197203855,-1.3935930984804885,1.1643772337032987,0.059090435458560714,8.523858564870778e-5,0.23588045442802427,0.30898305456522535,0.18711971228544225,5.061041022892024e-4,0.5745805941195462,0.698890242468962,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
Veillonella_atypica,1.608061810684016,-0.028797763773606037,0.009731652323115434,-1.7254685562809224,0.33533973931970246,7.004125650776391e-4,0.009636090743247476,0.26813693015833184,4.795321347676423,-41.11542997577988,1.0099170485640065,-6.43502763778959,0.003015142618828526,1.3843167259562912e-8,0.3515137823873209,6.660067264911359e-4,0.03182650542096777,2.9422028406212274e-7,0.7420846517065663,0.010545106502776319,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
Veillonella_parvula,2.026508982958319,0.0035292701918600688,-0.0253867712484633,-2.117599749049846,0.3087544260692971,8.231942428745189e-4,0.009720027317348093,0.3217796840867392,6.563497756963288,4.287287262282327,-2.6118004013377147,-6.580899459392297,0.001230995511355868,0.007809183969829045,0.04756624222755513,0.0012162419642533328,0.019490762263134575,0.02060756880927109,0.20100556348361576,0.011999720894435245,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
Streptococcus_gordonii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Veillonella_rogosae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Porphyromonas_bobii,0.32972755283329375,0.029109625372866915,0.025614216358068403,-2.2202276379929775,0.4324789230347114,0.001005629589068494,0.012041937164256758,0.42596732709142304,0.7624129992730982,28.946667529771982,2.127084372612182,-5.212201727191302,0.47071852408833637,1.5112752004381246e-8,0.07097511718140946,0.001236333414848453,1,2.9422028406212274e-7,0.259332158932073,0.011999720894435245,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
Prevotella_histicola,8.065177781952839,0.14003481842851273,-0.5463916023823462,-1.8735912349755772,0.25638557214431296,5.957975694239355e-4,0.007912913378310259,0.17284741688523717,31.457221693477955,235.03757922998835,-69.05062348844059,-10.839567456304868,0.020230822111551073,0.002708570829999138,0.009218964859191277,0.05856533209630263,0.08356209133031964,0.008577140961663936,0.07406828016831905,0.15896304426139285,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
Rothia_SGB49305,1.00231936639505,-0.0026748649550152044,-0.035422489055305754,-0.09205783565054862,0.26005165408141206,6.030099567729121e-4,0.007781247204506163,0.1957345307806319,3.854308752372953,-4.435855370166854,-4.552289385536087,-0.4703198525237317,0.006257425143863201,0.0030227917787038427,0.0026289218740329304,0.6524279615084898,0.043036031124385664,0.008769106325977114,0.07406828016831905,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
Streptococcus_oralis,-0.24273375557533042,-0.0010684938703994999,-0.010065082280582897,1.0970993128261433,0.320816723115149,6.264883589388842e-4,0.008300502539377714,0.24078801652554208,-0.756611916044686,-1.7055286904440865,-1.2125870973274195,4.556287014016606,0.468624763456272,0.12228569759220034,0.25615587021781605,0.0013735367394956,1,0.2640259379831598,0.6083701917673131,0.011999720894435245,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
Streptococcus_intermedius,8.756181281512543,-0.06804542980231308,-0.37136362644848625,2.38150531424142,0.25458426456609823,5.800695406579408e-4,0.007861407861417383,0.16041781243902137,34.39403961763378,-117.30564188068367,-47.23881943221437,14.845641378800668,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Tannerella_serpentiformis,-1.0163100203634743,0.032348126021275195,0.03328574433981808,-1.1353450786137196,0.2529866968829813,5.882530244479759e-4,0.007813820932215094,0.16810256549305796,-4.01724688643833,54.9901567469731,4.259855022091235,-6.753883114654816,0.15531500612979968,0.011575700959755977,0.1467884868101588,0.09357992761314093,0.3987817724954316,0.027492289779420448,0.410144301381326,0.2402727871148213,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
Prevotella_salivae,2.252436666707412,0.014390292908474002,-0.005938785950170644,-3.248534519314935,0.2692134787422424,6.344985958985329e-4,0.007964545784864522,0.21144094224078913,8.366730660109335,22.67978684506853,-0.7456528106670509,-15.363791349432699,0.003580206034797013,1.8772521879803586e-4,0.5099848882097539,5.989511021358522e-4,0.03326472147394459,9.907719881007448e-4,1,0.010545106502776319,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
Gemella_morbillorum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Prevotella_oris,52.89413315914268,-2.768460063316323,0.10149120115466688,-18.89682400817672,0.25458426456609823,5.800695406579408e-4,0.007861407861417383,0.16041781243902137,207.7667025072937,-4772.63477785131,12.910054145997252,-117.79754206135837,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Prevotella_melaninogenica,0.36728158275401235,-0.0015348238227301228,-0.04339217932621704,1.1316030207669328,0.4563736272464882,9.979375322837448e-4,0.011367549138659085,0.3947968695309278,0.8047826623330337,-1.5379958896001562,-3.817197427249088,2.8662917771142173,0.44741270764130914,0.16793714746760655,0.006566136972427409,0.024119553637218016,1,0.3545339779871694,0.07406828016831905,0.10415261797889598,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Prevotella_nigrescens,2.7029541866914264,-0.26599142483217003,0.05516446669635083,NA,0.25659663875804184,5.846376630577216e-4,0.007923907484925889,NA,10.5338643552544,-454.96799409228026,6.961775714985746,NA,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
GGB1144_SGB1468,-5.903755147841894,0.4575999752956458,-0.02839336802209186,NA,0.25659663875804184,5.846376630577216e-4,0.007923907484925889,NA,-23.007920822411272,782.7069725586027,-3.5832533476830992,NA,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Capnocytophaga_gingivalis,2.4355907825966367,-0.007466072762569347,-0.04482029471938511,-1.575297115576349,0.2591045440483366,6.238167340195989e-4,0.007990105374824518,0.1846703508263523,9.400031140103321,-11.968375254157225,-5.6094747962406535,-8.530319612906457,0.06747151600982675,0.05306856431768633,0.11231025875465843,0.07429115676180187,0.19409479551301512,0.12003603833762383,0.353937398985025,0.1960461081214216,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Fusobacterium_nucleatum,10.535136546121542,-0.6158436850703449,-9.365828034479662e-4,-1.8996025602203355,0.25993424305183366,5.999480635288495e-4,0.007945542235522891,0.1880713020166285,40.53000644482506,-1026.4949959968178,-0.11787525327858638,-10.10043818409031,2.2145427554913514e-6,5.404072368711516e-12,0.9118485405175736,5.406675100612324e-4,2.1038156177167837e-4,5.13386875027594e-10,1,0.010545106502776319,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
Peptostreptococcus_stomatis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Metamycoplasma_salivarium,-11.697077482493276,0.13434167174583805,0.1296966792918538,7.591166361560028,0.2594844054688436,6.055405827477837e-4,0.008011491085654108,0.17881065534017515,-45.07815204292787,221.85411774753547,16.188831505298314,42.453657737109395,0.014120263232027929,0.002869522853253346,0.03927472553640585,0.014992867616753622,0.0638773812877454,0.008769106325977114,0.18655494629792777,0.08378367197597612,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
Alloprevotella_tannerae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Corynebacterium_durum,3.752694491576307,-0.0995961443671233,-0.06475403651624978,NA,0.25659663875804184,5.846376630577216e-4,0.007923907484925889,NA,14.624877822795316,-170.35533401359078,-8.171982906089598,NA,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Candidatus_Nanosynsacchari_sp_TM7_ANC_38_39_G1_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Neisseria_subflava,-3.4412005724554984,0.031132735785525965,0.07390925291238344,0.8848543543514824,0.26444376998798746,6.192798251387778e-4,0.008230050005180522,0.20044578090132512,-13.012976530367183,50.272485105661666,8.980413589936903,4.414432423434625,0.0058535640631472985,3.9544093616730714e-4,0.012173630119743706,0.0476757963214312,0.043036031124385664,0.001846578388019439,0.07406828016831905,0.14153752032924888,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
Lachnoanaerobaculum_sp_ICM7,-0.5881004548202038,0.015292841420505467,0.018116338563391534,-0.4849380636001352,0.27266305615399833,6.274632498387466e-4,0.008342883754041071,0.19465320290808127,-2.156876194067334,24.37248942377998,2.171472011055705,-2.4912924953468742,0.27637797311705237,0.02610578191357804,0.2747430988590483,0.24300478821915322,0.6563976861529994,0.060489006872924724,0.6177066134014413,0.5630598751419403,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Prevotella_nanceiensis,-3.437819274270595,0.06284336797264706,0.08499537731459825,0.023475947792608975,0.2830368753096767,6.379245359134153e-4,0.00825686259491487,0.2290034456425466,-12.146188621214828,98.5122290094462,10.293907199926533,0.10251351339600706,0.0012013052513027299,2.305893408486908e-6,0.0019550993258991792,0.9248172177640893,0.019490762263134575,2.1905987380625627e-5,0.07406828016831905,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
Solobacterium_SGB6829,-0.20690655408530312,-0.03772093916482233,0.01655462747594134,0.9036970405897556,0.278900242278899,7.052793239373563e-4,0.008372628477608647,0.26479967959958084,-0.7418658097772375,-53.483687788035525,1.9772318239384723,3.4127573037712473,0.5119693990765076,1.4396615748932344e-5,0.1424404789571421,0.04206555151883105,1,9.117856640990485e-5,0.4100559242705606,0.13780094463065343,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
Prevotella_pallens,-3.3571657951955065,-0.009987026402725155,0.057115692682736426,2.4105343160601946,0.287380965912517,9.023794392868611e-4,0.008821678559718141,0.32303657691573107,-11.681935108456269,-11.0674356794053,6.474469943117188,7.462109520461575,0.0072481736630544275,0.008065419716309906,0.023034609228854683,0.01748903989618021,0.043036031124385664,0.020708510082417326,0.11517304614427341,0.08843683311129771,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
Peptostreptococcus_SGB749,-4.992395657642403,0.022672987084680213,0.07102365029640337,3.110163564758314,0.25545153238892493,5.926325496222902e-4,0.007886535153580738,0.17077454004508474,-19.54341636143126,38.25808605877397,9.005684868361534,18.212103302618914,0.0026079395521699756,6.825095431091269e-4,0.01210663795148162,0.0030013810383726558,0.03096928218201846,0.0029472002997894117,0.07406828016831905,0.020366514188957307,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
Eubacterium_sulci,-6.110941438431455,0.9717555432645768,-0.1799420572953052,NA,0.25659663875804184,5.846376630577216e-4,0.007923907484925889,NA,-23.815360434996876,1662.1500882823466,-22.708752927469117,NA,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Schaalia_meyeri,24.034998023790266,-0.406528259908199,-0.29393116219457577,-12.427689555744498,0.257805780450311,6.20050313121085e-4,0.007950482480793624,0.1828921123218517,93.22908889710767,-655.6375366732718,-36.97022953067816,-67.95093237194601,0.006828291111983819,9.709927255457905e-4,0.01721559726183387,0.009368139588187017,0.043036031124385664,0.0038031420454993116,0.09620480822789515,0.055623328804860414,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
Schaalia_SGB17168,-0.8330606124017841,6.819622183781988e-4,0.0786239437075427,-1.2767565435062962,0.3018717083781422,5.807949362866797e-4,0.008191364438637055,0.19250661369763453,-2.759651167303971,1.174187610412607,9.598394052239824,-6.632273660538576,0.11005265773455875,0.36120484379925966,0.010680738598318648,0.021986963632844147,0.29871435670808805,0.7300948970410568,0.07406828016831905,0.10415261797889598,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Porphyromonas_endodontalis,-9.439111317025134,1.0156357521500068,-0.0717973317967634,-0.9391299277757534,0.25458426456609823,5.800695406579408e-4,0.007861407861417383,0.16041781243902137,-37.076570042978595,1750.886197192887,-9.132884727827696,-5.854274618865901,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Capnocytophaga_leadbetteri,-1.0595492086360854,0.1213155657209634,-0.037349731865948,1.192236225804861,0.25458426456609823,5.800695406579408e-4,0.007861407861417383,0.16041781243902137,-4.161880194920658,209.13969311914198,-4.7510232930738665,7.4320688437143385,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Oribacterium_sinus,-2.197860839865121,-0.006676656084351973,0.03550936152527043,1.994367462747806,0.34142962206915284,7.166532946781989e-4,0.009074595478753526,0.29526321310211634,-6.437229513202484,-9.316438135332948,3.913051728686858,6.754540946006901,1.1991991054122902e-4,6.430035717672524e-6,0.0035482487648695817,8.32197768987629e-5,0.0056961957507083785,4.698872255222229e-5,0.07406828016831905,0.003952939402691238,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
Capnocytophaga_SGB2499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Lautropia_mirabilis,-3.8938575373384676,0.36868852083360293,0.02822314695963305,-3.8703869736594907,0.29936620697012417,7.002802939182043e-4,0.00924987925226761,0.23890037334733424,-13.007004286649703,526.4870710136922,3.0511908523253575,-16.20084104277386,0.048848288178075,0.0012091826026726022,0.2016231719714702,0.039245685269722275,0.1600202543764526,0.004418167202072969,0.5176811172240451,0.13780094463065343,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
